	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Sensitivity	Sensitivitybase	fraction	Time	Sensitivity%	Sensitivitybase%
1943	77	5.0	5	Original	Slow	5	Mobile active nitrate reducers	0.10385847963947269	0.11424832985668804	0.9146341463414634	187.5	10.385847963947269	11.424832985668804
1944	77	5.0	5	Original	Slow	5	Mobile active sulphate reducers	0.0965684371118171	0.09183200568772536	0.9146341463414634	187.5	9.656843711181711	9.183200568772536
1945	77	5.0	5	Original	Slow	5	Mobile active ammonia oxidizers	0.16697430704378366	0.18181865199219915	0.9146341463414634	187.5	16.697430704378366	18.181865199219914
1946	77	5.0	5	Original	Slow	5	Mobile inactive aerobic degraders	0.1814492729494524	0.22176747955923096	0.9146341463414634	187.5	18.14492729494524	22.176747955923094
1947	77	5.0	5	Original	Slow	5	Mobile inactive nitrate reducers	0.12712401658215236	0.15183757752647528	0.9146341463414634	187.5	12.712401658215237	15.183757752647528
1948	77	5.0	5	Original	Slow	5	Mobile inactive sulphate reducers	0.05992432069037575	0.06193808471062838	0.9146341463414634	187.5	5.992432069037576	6.193808471062838
1949	77	5.0	5	Original	Slow	5	Mobile inactive ammonia oxidizers	0.06645981679833761	0.06834046949504252	0.9146341463414634	187.5	6.645981679833761	6.834046949504252
1950	77	5.0	5	Original	Slow	5	Nitrogen	0.02164350489569784	0.022514070964917626	0.9146341463414634	187.5	2.164350489569784	2.2514070964917625
1951	77	5.0	5	Original	Slow	5	TOC	0.06561942936752817	0.07035298732520978	0.9146341463414634	187.5	6.561942936752817	7.035298732520978
1952	78	5.0	10	Original	Slow	1	DOC	0.005798077176195036	0.005754506990117425	0.8902439024390244	182.5	0.5798077176195037	0.5754506990117425
1953	78	5.0	10	Original	Slow	1	DO	0.015092042227028056	0.015746250577504423	0.8902439024390244	182.5	1.5092042227028055	1.5746250577504424
1954	78	5.0	10	Original	Slow	1	Ammonium	0.002065398045394326	0.002073459775085078	0.8902439024390244	182.5	0.20653980453943258	0.20734597750850778
1955	78	5.0	10	Original	Slow	1	Nitrate	0.01806622162839138	0.01858301423380011	0.8902439024390244	182.5	1.8066221628391381	1.858301423380011
1956	78	5.0	10	Original	Slow	1	Sulphate	0.0012915203676926322	0.0012903419731371162	0.8902439024390244	182.5	0.1291520367692632	0.12903419731371163
1957	78	5.0	10	Original	Slow	1	Particulate organic matter	0.013650214503678287	0.013080970851548064	0.8902439024390244	182.5	1.3650214503678288	1.3080970851548064
1958	78	5.0	10	Original	Slow	1	Mobile active aerobic degraders	0.03512506701105959	0.041798596972255936	0.8902439024390244	182.5	3.5125067011059588	4.179859697225593
1959	78	5.0	10	Original	Slow	1	Mobile active nitrate reducers	0.07803919148772362	0.08213436556396189	0.8902439024390244	182.5	7.803919148772362	8.21343655639619
1960	78	5.0	10	Original	Slow	1	Mobile active sulphate reducers	0.05225758411681456	0.04991285490427253	0.8902439024390244	182.5	5.225758411681456	4.991285490427253
1961	78	5.0	10	Original	Slow	1	Mobile active ammonia oxidizers	0.1094231320594048	0.17786225641704811	0.8902439024390244	182.5	10.942313205940481	17.78622564170481
1962	78	5.0	10	Original	Slow	1	Mobile inactive aerobic degraders	0.030044838241684232	0.033881570849027945	0.8902439024390244	182.5	3.0044838241684233	3.3881570849027947
1963	78	5.0	10	Original	Slow	1	Mobile inactive nitrate reducers	0.022694613561540292	0.025098693799707496	0.8902439024390244	182.5	2.269461356154029	2.5098693799707497
1964	78	5.0	10	Original	Slow	1	Mobile inactive sulphate reducers	0.023346343206269837	0.024502336219349056	0.8902439024390244	182.5	2.3346343206269835	2.4502336219349057
1965	78	5.0	10	Original	Slow	1	Mobile inactive ammonia oxidizers	0.038248638565140554	0.03845732051271446	0.8902439024390244	182.5	3.8248638565140554	3.8457320512714457
1966	78	5.0	10	Original	Slow	1	Nitrogen	0.008865842938799827	0.009168410587844959	0.8902439024390244	182.5	0.8865842938799826	0.9168410587844958
1967	78	5.0	10	Original	Slow	1	TOC	0.009876377700063244	0.010292832503133592	0.8902439024390244	182.5	0.9876377700063244	1.0292832503133593
1968	78	5.0	10	Original	Slow	2	DOC	0.012790374820498834	0.012661722100856759	0.8902439024390244	182.5	1.2790374820498833	1.2661722100856758
1969	78	5.0	10	Original	Slow	2	DO	0.021426200210254102	0.022292577224877427	0.8902439024390244	182.5	2.1426200210254103	2.2292577224877426
1970	78	5.0	10	Original	Slow	2	Ammonium	0.003915837278917708	0.003935446460498094	0.8902439024390244	182.5	0.39158372789177076	0.39354464604980943
1971	78	5.0	10	Original	Slow	2	Nitrate	0.03180231897846365	0.0326530505782635	0.8902439024390244	182.5	3.1802318978463653	3.26530505782635
1972	78	5.0	10	Original	Slow	2	Sulphate	0.001291520293957535	0.0012903418986399773	0.8902439024390244	182.5	0.1291520293957535	0.12903418986399773
1973	78	5.0	10	Original	Slow	2	Particulate organic matter	0.01789994797644595	0.017108950782129477	0.8902439024390244	182.5	1.7899947976445951	1.7108950782129477
1974	78	5.0	10	Original	Slow	2	Mobile active aerobic degraders	0.0789814560903862	0.09539121012092143	0.8902439024390244	182.5	7.89814560903862	9.539121012092142
1975	78	5.0	10	Original	Slow	2	Mobile active nitrate reducers	0.1144776629416561	0.12053441545278754	0.8902439024390244	182.5	11.447766294165609	12.053441545278753
1976	78	5.0	10	Original	Slow	2	Mobile active sulphate reducers	0.0855383002651845	0.08262132962650305	0.8902439024390244	182.5	8.55383002651845	8.262132962650306
1977	78	5.0	10	Original	Slow	2	Mobile active ammonia oxidizers	0.17662026921667628	0.283934164572324	0.8902439024390244	182.5	17.66202692166763	28.3934164572324
1978	78	5.0	10	Original	Slow	2	Mobile inactive aerobic degraders	0.12452137746772589	0.14465949051232815	0.8902439024390244	182.5	12.452137746772589	14.465949051232815
1979	78	5.0	10	Original	Slow	2	Mobile inactive nitrate reducers	0.08937475042748527	0.10125962199056346	0.8902439024390244	182.5	8.937475042748527	10.125962199056346
1980	78	5.0	10	Original	Slow	2	Mobile inactive sulphate reducers	0.04420448247314638	0.04699814152326534	0.8902439024390244	182.5	4.420448247314638	4.699814152326534
1981	78	5.0	10	Original	Slow	2	Mobile inactive ammonia oxidizers	0.06137377526819276	0.06229873351749847	0.8902439024390244	182.5	6.137377526819276	6.229873351749847
1982	78	5.0	10	Original	Slow	2	Nitrogen	0.010662701382546602	0.011075693949773167	0.8902439024390244	182.5	1.0662701382546602	1.1075693949773167
1983	78	5.0	10	Original	Slow	2	TOC	0.040498791339381	0.042644234742614515	0.8902439024390244	182.5	4.0498791339381	4.264423474261451
1984	78	5.0	10	Original	Slow	5	DOC	0.01475596391163123	0.014599582450081049	0.8902439024390244	182.5	1.475596391163123	1.4599582450081048
1985	78	5.0	10	Original	Slow	5	DO	0.03126538934937803	0.03260088485678867	0.8902439024390244	182.5	3.126538934937803	3.260088485678867
1986	78	5.0	10	Original	Slow	5	Ammonium	0.006050245879605483	0.006089515588227207	0.8902439024390244	182.5	0.6050245879605484	0.6089515588227207
1987	78	5.0	10	Original	Slow	5	Nitrate	0.042040323289068614	0.0430008412607141	0.8902439024390244	182.5	4.2040323289068615	4.30008412607141
1988	78	5.0	10	Original	Slow	5	Sulphate	0.0012915197864463135	0.001290341390350787	0.8902439024390244	182.5	0.12915197864463135	0.1290341390350787
1989	78	5.0	10	Original	Slow	5	Particulate organic matter	0.026748745956307777	0.025461402309834614	0.8902439024390244	182.5	2.6748745956307776	2.5461402309834615
1990	78	5.0	10	Original	Slow	5	Mobile active aerobic degraders	0.0866192710895444	0.11060333717672635	0.8902439024390244	182.5	8.66192710895444	11.060333717672636
1991	78	5.0	10	Original	Slow	5	Mobile active nitrate reducers	0.16968825253325703	0.18269561683845092	0.8902439024390244	182.5	16.968825253325704	18.269561683845094
1992	78	5.0	10	Original	Slow	5	Mobile active sulphate reducers	0.12341468290012479	0.12101776539259534	0.8902439024390244	182.5	12.341468290012479	12.101776539259534
1993	78	5.0	10	Original	Slow	5	Mobile active ammonia oxidizers	0.2769860385982956	0.4648732250780415	0.8902439024390244	182.5	27.69860385982956	46.48732250780415
1994	78	5.0	10	Original	Slow	5	Mobile inactive aerobic degraders	0.14291888692885232	0.17507356835356855	0.8902439024390244	182.5	14.291888692885232	17.507356835356855
1995	78	5.0	10	Original	Slow	5	Mobile inactive nitrate reducers	0.09844285691010315	0.11605689177727876	0.8902439024390244	182.5	9.844285691010315	11.605689177727877
1996	78	5.0	10	Original	Slow	5	Mobile inactive sulphate reducers	0.05888605614243567	0.06278738088172145	0.8902439024390244	182.5	5.888605614243566	6.278738088172145
1997	78	5.0	10	Original	Slow	5	Mobile inactive ammonia oxidizers	0.08494954310528098	0.08494589828333687	0.8902439024390244	182.5	8.494954310528097	8.494589828333687
1998	78	5.0	10	Original	Slow	5	Nitrogen	0.012353431471300238	0.012929355124909869	0.8902439024390244	182.5	1.2353431471300238	1.292935512490987
1999	78	5.0	10	Original	Slow	5	TOC	0.04844416289519603	0.052073348699445875	0.8902439024390244	182.5	4.844416289519603	5.207334869944588
2000	79	5.0	2	Original	Slow	1	DOC	0.004094200630105384	0.00407973690323396	0.975609756097561	200.0	0.40942006301053835	0.40797369032339603
2001	79	5.0	2	Original	Slow	1	DO	0.013422959569596798	0.013653273325276357	0.975609756097561	200.0	1.34229595695968	1.3653273325276356
2002	79	5.0	2	Original	Slow	1	Ammonium	0.001863916467651093	0.0018662686020284027	0.975609756097561	200.0	0.1863916467651093	0.18662686020284028
2003	79	5.0	2	Original	Slow	1	Nitrate	0.015593439606789126	0.015546630276525968	0.975609756097561	200.0	1.5593439606789126	1.5546630276525968
2004	79	5.0	2	Original	Slow	1	Sulphate	0.0012915205569277383	0.0012903421613614855	0.975609756097561	200.0	0.12915205569277383	0.12903421613614854
2005	79	5.0	2	Original	Slow	1	Particulate organic matter	0.024569960086148087	0.025184269643759628	0.975609756097561	200.0	2.4569960086148086	2.518426964375963
2006	79	5.0	2	Original	Slow	1	Mobile active aerobic degraders	0.052909264311036576	0.05934135917409026	0.975609756097561	200.0	5.2909264311036575	5.934135917409026
2007	79	5.0	2	Original	Slow	1	Mobile active nitrate reducers	0.0722858609080509	0.07518646031107155	0.975609756097561	200.0	7.2285860908050905	7.5186460311071555
2008	79	5.0	2	Original	Slow	1	Mobile active sulphate reducers	0.07191135850891867	0.07347181934421318	0.975609756097561	200.0	7.191135850891866	7.347181934421318
2009	79	5.0	2	Original	Slow	1	Mobile active ammonia oxidizers	0.09455422910596473	0.11458175942290419	0.975609756097561	200.0	9.455422910596473	11.458175942290419
2010	79	5.0	2	Original	Slow	1	Mobile inactive aerobic degraders	0.05731419238219982	0.061859284122435736	0.975609756097561	200.0	5.731419238219982	6.185928412243573
2011	79	5.0	2	Original	Slow	1	Mobile inactive nitrate reducers	0.03945733200427213	0.042180758769093954	0.975609756097561	200.0	3.9457332004272128	4.218075876909396
2012	79	5.0	2	Original	Slow	1	Mobile inactive sulphate reducers	0.04576545997369542	0.04695256491420214	0.975609756097561	200.0	4.576545997369542	4.695256491420214
2013	79	5.0	2	Original	Slow	1	Mobile inactive ammonia oxidizers	0.05777797944543843	0.05853301184220086	0.975609756097561	200.0	5.777797944543843	5.853301184220086
2014	79	5.0	2	Original	Slow	1	Nitrogen	0.009818658809278845	0.00993090615601754	0.975609756097561	200.0	0.9818658809278844	0.993090615601754
2015	79	5.0	2	Original	Slow	1	TOC	0.019308282131134207	0.019847397045009825	0.975609756097561	200.0	1.9308282131134207	1.9847397045009825
2016	79	5.0	2	Original	Slow	2	DOC	0.009659831233195549	0.009602244753279856	0.975609756097561	200.0	0.9659831233195548	0.9602244753279856
2017	79	5.0	2	Original	Slow	2	DO	0.01751498306332276	0.017773283276838133	0.975609756097561	200.0	1.7514983063322762	1.7773283276838132
2018	79	5.0	2	Original	Slow	2	Ammonium	0.003989645483940011	0.0039993481172756725	0.975609756097561	200.0	0.39896454839400114	0.39993481172756723
2019	79	5.0	2	Original	Slow	2	Nitrate	0.026989090914659605	0.026854557004043243	0.975609756097561	200.0	2.6989090914659606	2.6854557004043245
2020	79	5.0	2	Original	Slow	2	Sulphate	0.0012915203520349214	0.0012903419555764376	0.975609756097561	200.0	0.12915203520349214	0.12903419555764375
2021	79	5.0	2	Original	Slow	2	Particulate organic matter	0.028886187505112123	0.02975194982177676	0.975609756097561	200.0	2.8886187505112124	2.975194982177676
2022	79	5.0	2	Original	Slow	2	Mobile active aerobic degraders	0.17728095815880668	0.21147379278916878	0.975609756097561	200.0	17.728095815880668	21.14737927891688
2023	79	5.0	2	Original	Slow	2	Mobile active nitrate reducers	0.0580391499756865	0.06119067291500303	0.975609756097561	200.0	5.803914997568651	6.119067291500303
2024	79	5.0	2	Original	Slow	2	Mobile active sulphate reducers	0.0950787286537811	0.09944730221785697	0.975609756097561	200.0	9.50787286537811	9.944730221785697
2025	79	5.0	2	Original	Slow	2	Mobile active ammonia oxidizers	0.10578984661602352	0.12761592976943736	0.975609756097561	200.0	10.578984661602352	12.761592976943737
2026	79	5.0	2	Original	Slow	2	Mobile inactive aerobic degraders	0.21814256297635326	0.25535666022374376	0.975609756097561	200.0	21.814256297635325	25.535666022374375
2027	79	5.0	2	Original	Slow	2	Mobile inactive nitrate reducers	0.15012081836775212	0.16940891601916974	0.975609756097561	200.0	15.012081836775213	16.940891601916974
2028	79	5.0	2	Original	Slow	2	Mobile inactive sulphate reducers	0.06352957500707981	0.06672840263732421	0.975609756097561	200.0	6.352957500707982	6.672840263732422
2029	79	5.0	2	Original	Slow	2	Mobile inactive ammonia oxidizers	0.07880880323873382	0.08152975370302454	0.975609756097561	200.0	7.880880323873382	8.152975370302453
2030	79	5.0	2	Original	Slow	2	Nitrogen	0.024709795761471472	0.02530381129674089	0.975609756097561	200.0	2.470979576147147	2.530381129674089
2031	79	5.0	2	Original	Slow	2	TOC	0.0780638145875651	0.08261132877577697	0.975609756097561	200.0	7.80638145875651	8.261132877577698
2032	79	5.0	2	Original	Slow	5	DOC	0.011237154437976068	0.011138539070942474	0.975609756097561	200.0	1.1237154437976067	1.1138539070942473
2033	79	5.0	2	Original	Slow	5	DO	0.02291479361492851	0.023288375775628624	0.975609756097561	200.0	2.291479361492851	2.3288375775628625
2034	79	5.0	2	Original	Slow	5	Ammonium	0.0059731400259297315	0.0059907495759770795	0.975609756097561	200.0	0.5973140025929732	0.5990749575977079
2035	79	5.0	2	Original	Slow	5	Nitrate	0.034612603988874203	0.03447490134152088	0.975609756097561	200.0	3.46126039888742	3.4474901341520883
2036	79	5.0	2	Original	Slow	5	Sulphate	0.0012915198762661142	0.0012903414796590507	0.975609756097561	200.0	0.12915198762661143	0.12903414796590507
2037	79	5.0	2	Original	Slow	5	Particulate organic matter	0.041537402557846784	0.04254965321081981	0.975609756097561	200.0	4.153740255784679	4.254965321081981
2038	79	5.0	2	Original	Slow	5	Mobile active aerobic degraders	0.18810967322263933	0.23392189554356213	0.975609756097561	200.0	18.810967322263934	23.392189554356214
2039	79	5.0	2	Original	Slow	5	Mobile active nitrate reducers	0.06915406770545778	0.07425259228074892	0.975609756097561	200.0	6.915406770545777	7.425259228074892
2040	79	5.0	2	Original	Slow	5	Mobile active sulphate reducers	0.11439544707513868	0.11964546487036698	0.975609756097561	200.0	11.439544707513868	11.964546487036698
2041	79	5.0	2	Original	Slow	5	Mobile active ammonia oxidizers	0.1497758034383697	0.18341539823825306	0.975609756097561	200.0	14.97758034383697	18.341539823825308
2042	79	5.0	2	Original	Slow	5	Mobile inactive aerobic degraders	0.24049765341779025	0.2953350880882371	0.975609756097561	200.0	24.049765341779025	29.53350880882371
2043	79	5.0	2	Original	Slow	5	Mobile inactive nitrate reducers	0.17367698603912485	0.20320912466279065	0.975609756097561	200.0	17.367698603912483	20.320912466279065
2044	79	5.0	2	Original	Slow	5	Mobile inactive sulphate reducers	0.08158553094141127	0.08643429769360694	0.975609756097561	200.0	8.158553094141126	8.643429769360694
2045	79	5.0	2	Original	Slow	5	Mobile inactive ammonia oxidizers	0.09605431195729858	0.0993157352757813	0.975609756097561	200.0	9.605431195729858	9.93157352757813
2046	79	5.0	2	Original	Slow	5	Nitrogen	0.028340945314570615	0.029277852051502573	0.975609756097561	200.0	2.8340945314570614	2.9277852051502573
2047	79	5.0	2	Original	Slow	5	TOC	0.08963471362218606	0.09652148666971182	0.975609756097561	200.0	8.963471362218606	9.652148666971181
2048	80	5.0	5	Original	Slow	1	DOC	0.004824002259946838	0.004832421701679449	0.7560975609756098	155.0	0.48240022599468385	0.4832421701679449
2049	80	5.0	5	Original	Slow	1	DO	0.016459396813600462	0.016824057195964158	0.7560975609756098	155.0	1.6459396813600462	1.6824057195964157
2050	80	5.0	5	Original	Slow	1	Ammonium	0.0020201481052300233	0.0020285422072695764	0.7560975609756098	155.0	0.20201481052300232	0.20285422072695763
2051	80	5.0	5	Original	Slow	1	Nitrate	0.021058897139176774	0.021416475921444328	0.7560975609756098	155.0	2.1058897139176773	2.141647592144433
2052	80	5.0	5	Original	Slow	1	Sulphate	0.0012915232506620087	0.0012903448291621419	0.7560975609756098	155.0	0.12915232506620086	0.1290344829162142
2053	80	5.0	5	Original	Slow	1	Particulate organic matter	0.014554224237035843	0.014959504184357446	0.7560975609756098	155.0	1.4554224237035844	1.4959504184357446
2054	80	5.0	5	Original	Slow	1	Mobile active aerobic degraders	0.04490970913877185	0.04664963163914429	0.7560975609756098	155.0	4.4909709138771845	4.664963163914429
2055	80	5.0	5	Original	Slow	1	Mobile active nitrate reducers	0.08294957834143438	0.08578039138662756	0.7560975609756098	155.0	8.294957834143437	8.578039138662756
2056	80	5.0	5	Original	Slow	1	Mobile active sulphate reducers	0.06219607993781307	0.06755571862632581	0.7560975609756098	155.0	6.219607993781307	6.755571862632581
2057	80	5.0	5	Original	Slow	1	Mobile active ammonia oxidizers	0.10383027663677095	0.1480397690288091	0.7560975609756098	155.0	10.383027663677096	14.803976902880912
2058	80	5.0	5	Original	Slow	1	Mobile inactive aerobic degraders	0.048234776484602844	0.048108695397813935	0.7560975609756098	155.0	4.823477648460284	4.810869539781393
2059	80	5.0	5	Original	Slow	1	Mobile inactive nitrate reducers	0.036373455362785904	0.03541995385767456	0.7560975609756098	155.0	3.6373455362785903	3.541995385767456
2060	80	5.0	5	Original	Slow	1	Mobile inactive sulphate reducers	0.03328080769420557	0.03678164372883065	0.7560975609756098	155.0	3.328080769420557	3.678164372883065
2061	80	5.0	5	Original	Slow	1	Mobile inactive ammonia oxidizers	0.04851063490498435	0.05456760762930415	0.7560975609756098	155.0	4.851063490498435	5.456760762930415
2062	80	5.0	5	Original	Slow	1	Nitrogen	0.00975872041404928	0.009845872369753522	0.7560975609756098	155.0	0.975872041404928	0.9845872369753521
2063	80	5.0	5	Original	Slow	1	TOC	0.014751895271498722	0.014747014236041465	0.7560975609756098	155.0	1.4751895271498723	1.4747014236041465
2064	80	5.0	5	Original	Slow	2	DOC	0.01000812414313737	0.010007847071631992	0.7560975609756098	155.0	1.000812414313737	1.0007847071631992
2065	80	5.0	5	Original	Slow	2	DO	0.023327903436124686	0.023802400944879693	0.7560975609756098	155.0	2.3327903436124684	2.380240094487969
2066	80	5.0	5	Original	Slow	2	Ammonium	0.003867703463896702	0.003886927987636815	0.7560975609756098	155.0	0.38677034638967017	0.3886927987636815
2067	80	5.0	5	Original	Slow	2	Nitrate	0.03716153463311318	0.03771018581878757	0.7560975609756098	155.0	3.7161534633113185	3.7710185818787574
2068	80	5.0	5	Original	Slow	2	Sulphate	0.0012915229283706983	0.0012903445054184327	0.7560975609756098	155.0	0.12915229283706983	0.12903445054184326
2069	80	5.0	5	Original	Slow	2	Particulate organic matter	0.015292674640626275	0.015809482806613158	0.7560975609756098	155.0	1.5292674640626276	1.5809482806613158
2070	80	5.0	5	Original	Slow	2	Mobile active aerobic degraders	0.1105221656171065	0.119305513101793	0.7560975609756098	155.0	11.05221656171065	11.9305513101793
2071	80	5.0	5	Original	Slow	2	Mobile active nitrate reducers	0.10987624892734826	0.11434662438646859	0.7560975609756098	155.0	10.987624892734827	11.434662438646859
2072	80	5.0	5	Original	Slow	2	Mobile active sulphate reducers	0.08876519853793913	0.09629229039136245	0.7560975609756098	155.0	8.876519853793912	9.629229039136245
2073	80	5.0	5	Original	Slow	2	Mobile active ammonia oxidizers	0.19851443844796182	0.279914729908795	0.7560975609756098	155.0	19.851443844796183	27.9914729908795
2074	80	5.0	5	Original	Slow	2	Mobile inactive aerobic degraders	0.1670516846008142	0.17599972358307256	0.7560975609756098	155.0	16.70516846008142	17.599972358307255
2075	80	5.0	5	Original	Slow	2	Mobile inactive nitrate reducers	0.11343831653933574	0.1144337358562582	0.7560975609756098	155.0	11.343831653933574	11.44337358562582
2076	80	5.0	5	Original	Slow	2	Mobile inactive sulphate reducers	0.04213687789587	0.04655346591189466	0.7560975609756098	155.0	4.2136877895869995	4.655346591189466
2077	80	5.0	5	Original	Slow	2	Mobile inactive ammonia oxidizers	0.05924318231587385	0.06604341021664914	0.7560975609756098	155.0	5.924318231587385	6.604341021664914
2078	80	5.0	5	Original	Slow	2	Nitrogen	0.010352863626228231	0.010519562963986403	0.7560975609756098	155.0	1.035286362622823	1.0519562963986402
2079	80	5.0	5	Original	Slow	2	TOC	0.052996053272572494	0.05393954568133644	0.7560975609756098	155.0	5.299605327257249	5.393954568133644
2080	80	5.0	5	Original	Slow	5	DOC	0.012367523555206797	0.012347400023965463	0.7560975609756098	155.0	1.2367523555206796	1.2347400023965462
2081	80	5.0	5	Original	Slow	5	DO	0.03807732842028066	0.038772227979806596	0.7560975609756098	155.0	3.8077328420280656	3.8772227979806595
2082	80	5.0	5	Original	Slow	5	Ammonium	0.005750927797758436	0.005788457650528732	0.7560975609756098	155.0	0.5750927797758436	0.5788457650528732
2083	80	5.0	5	Original	Slow	5	Nitrate	0.04849932410880927	0.04911061073535297	0.7560975609756098	155.0	4.849932410880927	4.911061073535297
2084	80	5.0	5	Original	Slow	5	Sulphate	0.0012915218242125935	0.0012903433955156406	0.7560975609756098	155.0	0.12915218242125934	0.12903433955156407
2085	80	5.0	5	Original	Slow	5	Particulate organic matter	0.01816662462397037	0.018798393492629933	0.7560975609756098	155.0	1.816662462397037	1.8798393492629932
2086	80	5.0	5	Original	Slow	5	Mobile active aerobic degraders	0.11369407928689149	0.1281944469867757	0.7560975609756098	155.0	11.36940792868915	12.81944469867757
2087	80	5.0	5	Original	Slow	5	Mobile active nitrate reducers	0.15561109861399072	0.165778995839607	0.7560975609756098	155.0	15.561109861399073	16.5778995839607
2088	80	5.0	5	Original	Slow	5	Mobile active sulphate reducers	0.13824312794896274	0.15562987942414644	0.7560975609756098	155.0	13.824312794896274	15.562987942414644
2089	80	5.0	5	Original	Slow	5	Mobile active ammonia oxidizers	0.3064249805955529	0.44442555133703254	0.7560975609756098	155.0	30.64249805955529	44.44255513370325
2090	80	5.0	5	Original	Slow	5	Mobile inactive aerobic degraders	0.1962240025897959	0.21898250964628937	0.7560975609756098	155.0	19.62240025897959	21.898250964628936
2091	80	5.0	5	Original	Slow	5	Mobile inactive nitrate reducers	0.14051694671329887	0.14824722378944172	0.7560975609756098	155.0	14.051694671329887	14.824722378944172
2092	80	5.0	5	Original	Slow	5	Mobile inactive sulphate reducers	0.05182751634041346	0.05864691465301355	0.7560975609756098	155.0	5.182751634041346	5.864691465301354
2093	80	5.0	5	Original	Slow	5	Mobile inactive ammonia oxidizers	0.0718250244708015	0.08163021756569708	0.7560975609756098	155.0	7.182502447080149	8.163021756569707
2094	80	5.0	5	Original	Slow	5	Nitrogen	0.015437750371047432	0.015822538084130387	0.7560975609756098	155.0	1.5437750371047432	1.5822538084130386
2095	80	5.0	5	Original	Slow	5	TOC	0.06609804439792699	0.06869782300676189	0.7560975609756098	155.0	6.609804439792699	6.869782300676189
2096	81	5.0	10	Original	Slow	1	DOC	0.006641443625732686	0.0065889795958386675	0.7317073170731707	150.0	0.6641443625732686	0.6588979595838668
2097	81	5.0	10	Original	Slow	1	DO	0.015536386675457257	0.01603353845750263	0.7317073170731707	150.0	1.5536386675457257	1.603353845750263
2098	81	5.0	10	Original	Slow	1	Ammonium	0.0017143640207293582	0.001709124264994343	0.7317073170731707	150.0	0.1714364020729358	0.17091242649943428
2099	81	5.0	10	Original	Slow	1	Nitrate	0.017315396436981247	0.01867732886378605	0.7317073170731707	150.0	1.7315396436981247	1.867732886378605
2100	81	5.0	10	Original	Slow	1	Sulphate	0.001291520668063851	0.0012903422688704859	0.7317073170731707	150.0	0.1291520668063851	0.12903422688704858
2101	81	5.0	10	Original	Slow	1	Particulate organic matter	0.019168396530905515	0.019648358976176065	0.7317073170731707	150.0	1.9168396530905514	1.9648358976176066
2102	81	5.0	10	Original	Slow	1	Mobile active aerobic degraders	0.0408780446230011	0.0497320300844982	0.7317073170731707	150.0	4.0878044623001095	4.973203008449819
2103	81	5.0	10	Original	Slow	1	Mobile active nitrate reducers	0.08918785189669388	0.12918313603980475	0.7317073170731707	150.0	8.91878518966939	12.918313603980474
2104	81	5.0	10	Original	Slow	1	Mobile active sulphate reducers	0.0425107171811329	0.03572976823336238	0.7317073170731707	150.0	4.251071718113289	3.572976823336238
2105	81	5.0	10	Original	Slow	1	Mobile active ammonia oxidizers	0.11491631071807615	0.17370757715054633	0.7317073170731707	150.0	11.491631071807614	17.370757715054634
2106	81	5.0	10	Original	Slow	1	Mobile inactive aerobic degraders	0.028741382398659747	0.03514502862566756	0.7317073170731707	150.0	2.8741382398659745	3.514502862566756
2107	81	5.0	10	Original	Slow	1	Mobile inactive nitrate reducers	0.0224018951006497	0.02621486381398763	0.7317073170731707	150.0	2.24018951006497	2.6214863813987628
2108	81	5.0	10	Original	Slow	1	Mobile inactive sulphate reducers	0.022347629578830484	0.023427614094653944	0.7317073170731707	150.0	2.2347629578830484	2.3427614094653944
2109	81	5.0	10	Original	Slow	1	Mobile inactive ammonia oxidizers	0.04230640534330663	0.043186985456950745	0.7317073170731707	150.0	4.2306405343306634	4.318698545695074
2110	81	5.0	10	Original	Slow	1	Nitrogen	0.009428109502557918	0.010087649486474958	0.7317073170731707	150.0	0.9428109502557918	1.0087649486474959
2111	81	5.0	10	Original	Slow	1	TOC	0.010378853141526603	0.01118418721286469	0.7317073170731707	150.0	1.0378853141526603	1.118418721286469
2112	81	5.0	10	Original	Slow	2	DOC	0.015192076816365285	0.015027159500775447	0.7317073170731707	150.0	1.5192076816365285	1.5027159500775447
2113	81	5.0	10	Original	Slow	2	DO	0.0249030984471359	0.025640541336881234	0.7317073170731707	150.0	2.49030984471359	2.5640541336881233
2114	81	5.0	10	Original	Slow	2	Ammonium	0.0021545228408625734	0.002148703947405275	0.7317073170731707	150.0	0.21545228408625736	0.2148703947405275
2115	81	5.0	10	Original	Slow	2	Nitrate	0.028688750848554764	0.03090160302480351	0.7317073170731707	150.0	2.8688750848554765	3.090160302480351
2116	81	5.0	10	Original	Slow	2	Sulphate	0.001291520470670692	0.0012903420709931568	0.7317073170731707	150.0	0.1291520470670692	0.12903420709931568
2117	81	5.0	10	Original	Slow	2	Particulate organic matter	0.02690226180848542	0.0273908731442949	0.7317073170731707	150.0	2.690226180848542	2.73908731442949
2118	81	5.0	10	Original	Slow	2	Mobile active aerobic degraders	0.09136758303837993	0.11112741972435393	0.7317073170731707	150.0	9.136758303837993	11.112741972435392
2119	81	5.0	10	Original	Slow	2	Mobile active nitrate reducers	0.11583778211051045	0.1665451912530435	0.7317073170731707	150.0	11.583778211051046	16.65451912530435
2120	81	5.0	10	Original	Slow	2	Mobile active sulphate reducers	0.05295819521274616	0.04450982531366512	0.7317073170731707	150.0	5.295819521274616	4.4509825313665115
