	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Sensitivity	fraction	Time	Sensitivity%
1590	70	5.0	2	Original	Slow	2	Mobile active sulphate reducers	0.07926481466870282	0.9390243902439024	192.5	7.926481466870282
1591	70	5.0	2	Original	Slow	2	Mobile active ammonia oxidizers	0.06926521465727291	0.9390243902439024	192.5	6.926521465727291
1592	70	5.0	2	Original	Slow	2	Immobile inactive aerobic degraders	0.03316304658777744	0.9390243902439024	192.5	3.316304658777744
1593	70	5.0	2	Original	Slow	2	Immobile inactive nitrate reducers	0.0296424327442583	0.9390243902439024	192.5	2.9642432744258302
1594	70	5.0	2	Original	Slow	2	Immobile inactive sulphate reducers	0.0646186103145808	0.9390243902439024	192.5	6.4618610314580796
1595	70	5.0	2	Original	Slow	2	Immobile inactive ammonia oxidizers	0.08341981116794553	0.9390243902439024	192.5	8.341981116794553
1596	70	5.0	2	Original	Slow	2	Mobile inactive aerobic degraders	0.24855574106335948	0.9390243902439024	192.5	24.855574106335947
1597	70	5.0	2	Original	Slow	2	Mobile inactive nitrate reducers	0.26742801559351953	0.9390243902439024	192.5	26.742801559351953
1598	70	5.0	2	Original	Slow	2	Mobile inactive sulphate reducers	0.04052613004667371	0.9390243902439024	192.5	4.0526130046673705
1599	70	5.0	2	Original	Slow	2	Mobile inactive ammonia oxidizers	0.08250238134407156	0.9390243902439024	192.5	8.250238134407157
1600	70	5.0	2	Original	Slow	5	Immobile active aerobic degraders	0.11708483670359748	0.9390243902439024	192.5	11.708483670359747
1601	70	5.0	2	Original	Slow	5	Immobile active nitrate reducers	0.2297258892544822	0.9390243902439024	192.5	22.97258892544822
1602	70	5.0	2	Original	Slow	5	Immobile active sulphate reducers	0.09299200961204253	0.9390243902439024	192.5	9.299200961204253
1603	70	5.0	2	Original	Slow	5	Immobile active ammonia oxidizers	0.22090423325462574	0.9390243902439024	192.5	22.090423325462574
1604	70	5.0	2	Original	Slow	5	Mobile active aerobic degraders	0.2668523719162794	0.9390243902439024	192.5	26.68523719162794
1605	70	5.0	2	Original	Slow	5	Mobile active nitrate reducers	0.13411855332524114	0.9390243902439024	192.5	13.411855332524114
1606	70	5.0	2	Original	Slow	5	Mobile active sulphate reducers	0.10793342212783673	0.9390243902439024	192.5	10.793342212783672
1607	70	5.0	2	Original	Slow	5	Mobile active ammonia oxidizers	0.09736821912828257	0.9390243902439024	192.5	9.736821912828256
1608	70	5.0	2	Original	Slow	5	Immobile inactive aerobic degraders	0.04355549020338014	0.9390243902439024	192.5	4.355549020338014
1609	70	5.0	2	Original	Slow	5	Immobile inactive nitrate reducers	0.029464898170653047	0.9390243902439024	192.5	2.946489817065305
1610	70	5.0	2	Original	Slow	5	Immobile inactive sulphate reducers	0.07166322016573388	0.9390243902439024	192.5	7.166322016573388
1611	70	5.0	2	Original	Slow	5	Immobile inactive ammonia oxidizers	0.095380768753402	0.9390243902439024	192.5	9.5380768753402
1612	70	5.0	2	Original	Slow	5	Mobile inactive aerobic degraders	0.29576614944285395	0.9390243902439024	192.5	29.576614944285396
1613	70	5.0	2	Original	Slow	5	Mobile inactive nitrate reducers	0.30410084709295887	0.9390243902439024	192.5	30.410084709295887
1614	70	5.0	2	Original	Slow	5	Mobile inactive sulphate reducers	0.04867466536481313	0.9390243902439024	192.5	4.867466536481313
1615	70	5.0	2	Original	Slow	5	Mobile inactive ammonia oxidizers	0.1028994360279	0.9390243902439024	192.5	10.28994360279
1616	71	5.0	5	Original	Slow	1	Immobile active aerobic degraders	0.04558334681407083	0.975609756097561	200.0	4.558334681407083
1617	71	5.0	5	Original	Slow	1	Immobile active nitrate reducers	0.07367936227877629	0.975609756097561	200.0	7.367936227877629
1618	71	5.0	5	Original	Slow	1	Immobile active sulphate reducers	0.011282649793123115	0.975609756097561	200.0	1.1282649793123114
1619	71	5.0	5	Original	Slow	1	Immobile active ammonia oxidizers	0.08744483331643307	0.975609756097561	200.0	8.744483331643307
1620	71	5.0	5	Original	Slow	1	Mobile active aerobic degraders	0.03442007775805014	0.975609756097561	200.0	3.442007775805014
1621	71	5.0	5	Original	Slow	1	Mobile active nitrate reducers	0.019264835802399436	0.975609756097561	200.0	1.9264835802399436
1622	71	5.0	5	Original	Slow	1	Mobile active sulphate reducers	0.040327564716409324	0.975609756097561	200.0	4.0327564716409325
1623	71	5.0	5	Original	Slow	1	Mobile active ammonia oxidizers	0.040207022503700965	0.975609756097561	200.0	4.020702250370096
1624	71	5.0	5	Original	Slow	1	Immobile inactive aerobic degraders	0.01063611302977641	0.975609756097561	200.0	1.063611302977641
1625	71	5.0	5	Original	Slow	1	Immobile inactive nitrate reducers	0.011858538089013116	0.975609756097561	200.0	1.1858538089013115
1626	71	5.0	5	Original	Slow	1	Immobile inactive sulphate reducers	0.015923631749289686	0.975609756097561	200.0	1.5923631749289686
1627	71	5.0	5	Original	Slow	1	Immobile inactive ammonia oxidizers	0.05141973001363384	0.975609756097561	200.0	5.141973001363384
1628	71	5.0	5	Original	Slow	1	Mobile inactive aerobic degraders	0.02141403516353384	0.975609756097561	200.0	2.141403516353384
1629	71	5.0	5	Original	Slow	1	Mobile inactive nitrate reducers	0.017713116214250604	0.975609756097561	200.0	1.7713116214250604
1630	71	5.0	5	Original	Slow	1	Mobile inactive sulphate reducers	0.023721202440362608	0.975609756097561	200.0	2.3721202440362608
1631	71	5.0	5	Original	Slow	1	Mobile inactive ammonia oxidizers	0.062374770584095386	0.975609756097561	200.0	6.237477058409539
1632	71	5.0	5	Original	Slow	2	Immobile active aerobic degraders	0.08938071607017396	0.975609756097561	200.0	8.938071607017397
1633	71	5.0	5	Original	Slow	2	Immobile active nitrate reducers	0.16069392817017203	0.975609756097561	200.0	16.069392817017203
1634	71	5.0	5	Original	Slow	2	Immobile active sulphate reducers	0.06564513764633895	0.975609756097561	200.0	6.564513764633895
1635	71	5.0	5	Original	Slow	2	Immobile active ammonia oxidizers	0.20227283442348928	0.975609756097561	200.0	20.227283442348927
1636	71	5.0	5	Original	Slow	2	Mobile active aerobic degraders	0.09588048399645134	0.975609756097561	200.0	9.588048399645134
1637	71	5.0	5	Original	Slow	2	Mobile active nitrate reducers	0.034039689395330065	0.975609756097561	200.0	3.4039689395330064
1638	71	5.0	5	Original	Slow	2	Mobile active sulphate reducers	0.07335612011585174	0.975609756097561	200.0	7.335612011585174
1639	71	5.0	5	Original	Slow	2	Mobile active ammonia oxidizers	0.07098786219915731	0.975609756097561	200.0	7.098786219915731
1640	71	5.0	5	Original	Slow	2	Immobile inactive aerobic degraders	0.039978806512090584	0.975609756097561	200.0	3.9978806512090586
1641	71	5.0	5	Original	Slow	2	Immobile inactive nitrate reducers	0.016999483734842988	0.975609756097561	200.0	1.6999483734842988
1642	71	5.0	5	Original	Slow	2	Immobile inactive sulphate reducers	0.09129228330974863	0.975609756097561	200.0	9.129228330974863
1643	71	5.0	5	Original	Slow	2	Immobile inactive ammonia oxidizers	0.09607316611802585	0.975609756097561	200.0	9.607316611802585
1644	71	5.0	5	Original	Slow	2	Mobile inactive aerobic degraders	0.10327175099726973	0.975609756097561	200.0	10.327175099726974
1645	71	5.0	5	Original	Slow	2	Mobile inactive nitrate reducers	0.08505471465398971	0.975609756097561	200.0	8.505471465398971
1646	71	5.0	5	Original	Slow	2	Mobile inactive sulphate reducers	0.06005697784508266	0.975609756097561	200.0	6.005697784508266
1647	71	5.0	5	Original	Slow	2	Mobile inactive ammonia oxidizers	0.10959867655569672	0.975609756097561	200.0	10.959867655569672
1648	71	5.0	5	Original	Slow	5	Immobile active aerobic degraders	0.12048519875630377	0.975609756097561	200.0	12.048519875630378
1649	71	5.0	5	Original	Slow	5	Immobile active nitrate reducers	0.21796693948029452	0.975609756097561	200.0	21.796693948029453
1650	71	5.0	5	Original	Slow	5	Immobile active sulphate reducers	0.08338515293850014	0.975609756097561	200.0	8.338515293850014
1651	71	5.0	5	Original	Slow	5	Immobile active ammonia oxidizers	0.27381328181267217	0.975609756097561	200.0	27.381328181267218
1652	71	5.0	5	Original	Slow	5	Mobile active aerobic degraders	0.12270192998897625	0.975609756097561	200.0	12.270192998897626
1653	71	5.0	5	Original	Slow	5	Mobile active nitrate reducers	0.037788986328253456	0.975609756097561	200.0	3.7788986328253458
1654	71	5.0	5	Original	Slow	5	Mobile active sulphate reducers	0.1017373465820057	0.975609756097561	200.0	10.17373465820057
1655	71	5.0	5	Original	Slow	5	Mobile active ammonia oxidizers	0.09956752821415672	0.975609756097561	200.0	9.956752821415673
1656	71	5.0	5	Original	Slow	5	Immobile inactive aerobic degraders	0.04871781389527597	0.975609756097561	200.0	4.871781389527597
1657	71	5.0	5	Original	Slow	5	Immobile inactive nitrate reducers	0.016737085546249697	0.975609756097561	200.0	1.6737085546249697
1658	71	5.0	5	Original	Slow	5	Immobile inactive sulphate reducers	0.11059195391446741	0.975609756097561	200.0	11.05919539144674
1659	71	5.0	5	Original	Slow	5	Immobile inactive ammonia oxidizers	0.09716040776167813	0.975609756097561	200.0	9.716040776167812
1660	71	5.0	5	Original	Slow	5	Mobile inactive aerobic degraders	0.1194032430197684	0.975609756097561	200.0	11.94032430197684
1661	71	5.0	5	Original	Slow	5	Mobile inactive nitrate reducers	0.10059943935638718	0.975609756097561	200.0	10.059943935638719
1662	71	5.0	5	Original	Slow	5	Mobile inactive sulphate reducers	0.06784011806853217	0.975609756097561	200.0	6.784011806853217
1663	71	5.0	5	Original	Slow	5	Mobile inactive ammonia oxidizers	0.12339180141254769	0.975609756097561	200.0	12.339180141254769
1664	72	5.0	10	Original	Slow	1	Immobile active aerobic degraders	0.04610299179139048	0.8292682926829268	170.0	4.610299179139048
1665	72	5.0	10	Original	Slow	1	Immobile active nitrate reducers	0.07734060640828835	0.8292682926829268	170.0	7.734060640828836
1666	72	5.0	10	Original	Slow	1	Immobile active sulphate reducers	0.02098412467274372	0.8292682926829268	170.0	2.0984124672743723
1667	72	5.0	10	Original	Slow	1	Immobile active ammonia oxidizers	0.080767165321326	0.8292682926829268	170.0	8.0767165321326
1668	72	5.0	10	Original	Slow	1	Mobile active aerobic degraders	0.0868126940021863	0.8292682926829268	170.0	8.68126940021863
1669	72	5.0	10	Original	Slow	1	Mobile active nitrate reducers	0.028092703709907706	0.8292682926829268	170.0	2.8092703709907707
1670	72	5.0	10	Original	Slow	1	Mobile active sulphate reducers	0.039855547338718385	0.8292682926829268	170.0	3.9855547338718385
1671	72	5.0	10	Original	Slow	1	Mobile active ammonia oxidizers	0.03888353436808656	0.8292682926829268	170.0	3.888353436808656
1672	72	5.0	10	Original	Slow	1	Immobile inactive aerobic degraders	0.008079397424709275	0.8292682926829268	170.0	0.8079397424709275
1673	72	5.0	10	Original	Slow	1	Immobile inactive nitrate reducers	0.009418604902954205	0.8292682926829268	170.0	0.9418604902954205
1674	72	5.0	10	Original	Slow	1	Immobile inactive sulphate reducers	0.020824855154696224	0.8292682926829268	170.0	2.0824855154696222
1675	72	5.0	10	Original	Slow	1	Immobile inactive ammonia oxidizers	0.0461293831442616	0.8292682926829268	170.0	4.6129383144261595
1676	72	5.0	10	Original	Slow	1	Mobile inactive aerobic degraders	0.042298841390105466	0.8292682926829268	170.0	4.229884139010546
1677	72	5.0	10	Original	Slow	1	Mobile inactive nitrate reducers	0.03183342664328304	0.8292682926829268	170.0	3.1833426643283045
1678	72	5.0	10	Original	Slow	1	Mobile inactive sulphate reducers	0.027003419407677524	0.8292682926829268	170.0	2.7003419407677525
1679	72	5.0	10	Original	Slow	1	Mobile inactive ammonia oxidizers	0.06773201183241512	0.8292682926829268	170.0	6.773201183241512
1680	72	5.0	10	Original	Slow	2	Immobile active aerobic degraders	0.08659323108322611	0.8292682926829268	170.0	8.659323108322612
1681	72	5.0	10	Original	Slow	2	Immobile active nitrate reducers	0.17186174180326538	0.8292682926829268	170.0	17.18617418032654
1682	72	5.0	10	Original	Slow	2	Immobile active sulphate reducers	0.07589514287354168	0.8292682926829268	170.0	7.589514287354168
1683	72	5.0	10	Original	Slow	2	Immobile active ammonia oxidizers	0.18656380399188374	0.8292682926829268	170.0	18.656380399188375
1684	72	5.0	10	Original	Slow	2	Mobile active aerobic degraders	0.18400000913149264	0.8292682926829268	170.0	18.400000913149263
1685	72	5.0	10	Original	Slow	2	Mobile active nitrate reducers	0.057427838949026346	0.8292682926829268	170.0	5.742783894902635
1686	72	5.0	10	Original	Slow	2	Mobile active sulphate reducers	0.08622236759281715	0.8292682926829268	170.0	8.622236759281716
1687	72	5.0	10	Original	Slow	2	Mobile active ammonia oxidizers	0.0804740800899381	0.8292682926829268	170.0	8.047408008993811
1688	72	5.0	10	Original	Slow	2	Immobile inactive aerobic degraders	0.0320932530262942	0.8292682926829268	170.0	3.20932530262942
1689	72	5.0	10	Original	Slow	2	Immobile inactive nitrate reducers	0.017470542714655833	0.8292682926829268	170.0	1.7470542714655832
1690	72	5.0	10	Original	Slow	2	Immobile inactive sulphate reducers	0.05733814308913383	0.8292682926829268	170.0	5.7338143089133835
1691	72	5.0	10	Original	Slow	2	Immobile inactive ammonia oxidizers	0.06538590801535758	0.8292682926829268	170.0	6.538590801535758
1692	72	5.0	10	Original	Slow	2	Mobile inactive aerobic degraders	0.1878673288647175	0.8292682926829268	170.0	18.78673288647175
1693	72	5.0	10	Original	Slow	2	Mobile inactive nitrate reducers	0.14586623952267216	0.8292682926829268	170.0	14.586623952267216
1694	72	5.0	10	Original	Slow	2	Mobile inactive sulphate reducers	0.026304074123480764	0.8292682926829268	170.0	2.6304074123480765
1695	72	5.0	10	Original	Slow	2	Mobile inactive ammonia oxidizers	0.07502545462874761	0.8292682926829268	170.0	7.502545462874761
1696	72	5.0	10	Original	Slow	5	Immobile active aerobic degraders	0.12231175454382828	0.8292682926829268	170.0	12.231175454382829
1697	72	5.0	10	Original	Slow	5	Immobile active nitrate reducers	0.2327051657040114	0.8292682926829268	170.0	23.27051657040114
1698	72	5.0	10	Original	Slow	5	Immobile active sulphate reducers	0.06890989661194592	0.8292682926829268	170.0	6.890989661194593
1699	72	5.0	10	Original	Slow	5	Immobile active ammonia oxidizers	0.2426319693820329	0.8292682926829268	170.0	24.26319693820329
1700	72	5.0	10	Original	Slow	5	Mobile active aerobic degraders	0.21994386713094355	0.8292682926829268	170.0	21.994386713094354
1701	72	5.0	10	Original	Slow	5	Mobile active nitrate reducers	0.06814075589266815	0.8292682926829268	170.0	6.814075589266815
1702	72	5.0	10	Original	Slow	5	Mobile active sulphate reducers	0.10209941936131567	0.8292682926829268	170.0	10.209941936131568
1703	72	5.0	10	Original	Slow	5	Mobile active ammonia oxidizers	0.0919235085422808	0.8292682926829268	170.0	9.19235085422808
1704	72	5.0	10	Original	Slow	5	Immobile inactive aerobic degraders	0.03716132255801173	0.8292682926829268	170.0	3.716132255801173
1705	72	5.0	10	Original	Slow	5	Immobile inactive nitrate reducers	0.024358016111359872	0.8292682926829268	170.0	2.4358016111359873
1706	72	5.0	10	Original	Slow	5	Immobile inactive sulphate reducers	0.04722146343398097	0.8292682926829268	170.0	4.722146343398097
1707	72	5.0	10	Original	Slow	5	Immobile inactive ammonia oxidizers	0.08726437762022152	0.8292682926829268	170.0	8.726437762022151
1708	72	5.0	10	Original	Slow	5	Mobile inactive aerobic degraders	0.19857338404074248	0.8292682926829268	170.0	19.857338404074248
1709	72	5.0	10	Original	Slow	5	Mobile inactive nitrate reducers	0.1658262176213009	0.8292682926829268	170.0	16.58262176213009
1710	72	5.0	10	Original	Slow	5	Mobile inactive sulphate reducers	0.05105081429982357	0.8292682926829268	170.0	5.105081429982357
1711	72	5.0	10	Original	Slow	5	Mobile inactive ammonia oxidizers	0.136177882790383	0.8292682926829268	170.0	13.617788279038301
1712	73	10.0	2	Original	Slow	1	Immobile active aerobic degraders	0.04571814455937017	0.975609756097561	200.0	4.571814455937017
1713	73	10.0	2	Original	Slow	1	Immobile active nitrate reducers	0.08094348961215435	0.975609756097561	200.0	8.094348961215434
1714	73	10.0	2	Original	Slow	1	Immobile active sulphate reducers	0.02283585555068711	0.975609756097561	200.0	2.283585555068711
1715	73	10.0	2	Original	Slow	1	Immobile active ammonia oxidizers	0.08009125373965655	0.975609756097561	200.0	8.009125373965654
1716	73	10.0	2	Original	Slow	1	Mobile active aerobic degraders	0.05520530022458736	0.975609756097561	200.0	5.520530022458736
1717	73	10.0	2	Original	Slow	1	Mobile active nitrate reducers	0.021988085411183557	0.975609756097561	200.0	2.1988085411183556
1718	73	10.0	2	Original	Slow	1	Mobile active sulphate reducers	0.03852628654483947	0.975609756097561	200.0	3.852628654483947
1719	73	10.0	2	Original	Slow	1	Mobile active ammonia oxidizers	0.04066576487038967	0.975609756097561	200.0	4.066576487038967
1720	73	10.0	2	Original	Slow	1	Immobile inactive aerobic degraders	0.010028440033496785	0.975609756097561	200.0	1.0028440033496784
1721	73	10.0	2	Original	Slow	1	Immobile inactive nitrate reducers	0.011634844043962141	0.975609756097561	200.0	1.163484404396214
1722	73	10.0	2	Original	Slow	1	Immobile inactive sulphate reducers	0.012410934407880396	0.975609756097561	200.0	1.2410934407880396
1723	73	10.0	2	Original	Slow	1	Immobile inactive ammonia oxidizers	0.05654971605132229	0.975609756097561	200.0	5.6549716051322285
1724	73	10.0	2	Original	Slow	1	Mobile inactive aerobic degraders	0.031145308854941493	0.975609756097561	200.0	3.1145308854941494
1725	73	10.0	2	Original	Slow	1	Mobile inactive nitrate reducers	0.02687961413391891	0.975609756097561	200.0	2.687961413391891
1726	73	10.0	2	Original	Slow	1	Mobile inactive sulphate reducers	0.020696011558230143	0.975609756097561	200.0	2.0696011558230145
1727	73	10.0	2	Original	Slow	1	Mobile inactive ammonia oxidizers	0.05781638940347577	0.975609756097561	200.0	5.781638940347577
1728	73	10.0	2	Original	Slow	2	Immobile active aerobic degraders	0.09303998797000065	0.975609756097561	200.0	9.303998797000066
1729	73	10.0	2	Original	Slow	2	Immobile active nitrate reducers	0.1723935616998411	0.975609756097561	200.0	17.23935616998411
1730	73	10.0	2	Original	Slow	2	Immobile active sulphate reducers	0.08629785856574539	0.975609756097561	200.0	8.62978585657454
1731	73	10.0	2	Original	Slow	2	Immobile active ammonia oxidizers	0.1808477230148373	0.975609756097561	200.0	18.08477230148373
1732	73	10.0	2	Original	Slow	2	Mobile active aerobic degraders	0.14178369188364373	0.975609756097561	200.0	14.178369188364373
1733	73	10.0	2	Original	Slow	2	Mobile active nitrate reducers	0.06316526971730019	0.975609756097561	200.0	6.316526971730019
1734	73	10.0	2	Original	Slow	2	Mobile active sulphate reducers	0.07679907148326359	0.975609756097561	200.0	7.679907148326359
1735	73	10.0	2	Original	Slow	2	Mobile active ammonia oxidizers	0.08097058791119637	0.975609756097561	200.0	8.097058791119636
1736	73	10.0	2	Original	Slow	2	Immobile inactive aerobic degraders	0.035111014214801985	0.975609756097561	200.0	3.5111014214801983
1737	73	10.0	2	Original	Slow	2	Immobile inactive nitrate reducers	0.016652485042202042	0.975609756097561	200.0	1.6652485042202043
1738	73	10.0	2	Original	Slow	2	Immobile inactive sulphate reducers	0.07019626420141911	0.975609756097561	200.0	7.019626420141911
1739	73	10.0	2	Original	Slow	2	Immobile inactive ammonia oxidizers	0.0804937447040558	0.975609756097561	200.0	8.049374470405581
1740	73	10.0	2	Original	Slow	2	Mobile inactive aerobic degraders	0.15524283251645324	0.975609756097561	200.0	15.524283251645324
1741	73	10.0	2	Original	Slow	2	Mobile inactive nitrate reducers	0.14505474153692072	0.975609756097561	200.0	14.505474153692072
1742	73	10.0	2	Original	Slow	2	Mobile inactive sulphate reducers	0.03242458571958106	0.975609756097561	200.0	3.242458571958106
1743	73	10.0	2	Original	Slow	2	Mobile inactive ammonia oxidizers	0.07791611375733326	0.975609756097561	200.0	7.791611375733326
1744	73	10.0	2	Original	Slow	5	Immobile active aerobic degraders	0.13021725087818517	0.975609756097561	200.0	13.021725087818517
1745	73	10.0	2	Original	Slow	5	Immobile active nitrate reducers	0.23900418026661585	0.975609756097561	200.0	23.900418026661583
1746	73	10.0	2	Original	Slow	5	Immobile active sulphate reducers	0.10626919827512495	0.975609756097561	200.0	10.626919827512495
1747	73	10.0	2	Original	Slow	5	Immobile active ammonia oxidizers	0.2458200237156524	0.975609756097561	200.0	24.58200237156524
1748	73	10.0	2	Original	Slow	5	Mobile active aerobic degraders	0.17526082194629625	0.975609756097561	200.0	17.526082194629623
1749	73	10.0	2	Original	Slow	5	Mobile active nitrate reducers	0.07284706709277236	0.975609756097561	200.0	7.284706709277236
1750	73	10.0	2	Original	Slow	5	Mobile active sulphate reducers	0.10285799138938727	0.975609756097561	200.0	10.285799138938726
1751	73	10.0	2	Original	Slow	5	Mobile active ammonia oxidizers	0.10798509607874436	0.975609756097561	200.0	10.798509607874436
1752	73	10.0	2	Original	Slow	5	Immobile inactive aerobic degraders	0.0452249831901334	0.975609756097561	200.0	4.52249831901334
1753	73	10.0	2	Original	Slow	5	Immobile inactive nitrate reducers	0.012318018243341606	0.975609756097561	200.0	1.2318018243341606
1754	73	10.0	2	Original	Slow	5	Immobile inactive sulphate reducers	0.08255340147012438	0.975609756097561	200.0	8.255340147012438
1755	73	10.0	2	Original	Slow	5	Immobile inactive ammonia oxidizers	0.08054387823197642	0.975609756097561	200.0	8.054387823197642
1756	73	10.0	2	Original	Slow	5	Mobile inactive aerobic degraders	0.1800219963024559	0.975609756097561	200.0	18.002199630245592
1757	73	10.0	2	Original	Slow	5	Mobile inactive nitrate reducers	0.16721701045095858	0.975609756097561	200.0	16.72170104509586
1758	73	10.0	2	Original	Slow	5	Mobile inactive sulphate reducers	0.046415249090049515	0.975609756097561	200.0	4.641524909004952
1759	73	10.0	2	Original	Slow	5	Mobile inactive ammonia oxidizers	0.10119485373543921	0.975609756097561	200.0	10.11948537354392
1760	74	10.0	5	Original	Slow	1	Immobile active aerobic degraders	0.03751456324136917	0.6219512195121951	127.5	3.751456324136917
1761	74	10.0	5	Original	Slow	1	Immobile active nitrate reducers	0.07056841700712294	0.6219512195121951	127.5	7.056841700712294
1762	74	10.0	5	Original	Slow	1	Immobile active sulphate reducers	0.039786435486834096	0.6219512195121951	127.5	3.9786435486834097
1763	74	10.0	5	Original	Slow	1	Immobile active ammonia oxidizers	0.07925382819023975	0.6219512195121951	127.5	7.925382819023976
1764	74	10.0	5	Original	Slow	1	Mobile active aerobic degraders	0.13257930201709345	0.6219512195121951	127.5	13.257930201709344
1765	74	10.0	5	Original	Slow	1	Mobile active nitrate reducers	0.028734382580665057	0.6219512195121951	127.5	2.8734382580665057
1766	74	10.0	5	Original	Slow	1	Mobile active sulphate reducers	0.033082030282938095	0.6219512195121951	127.5	3.3082030282938093
1767	74	10.0	5	Original	Slow	1	Mobile active ammonia oxidizers	0.02942511320853082	0.6219512195121951	127.5	2.942511320853082
1768	74	10.0	5	Original	Slow	1	Immobile inactive aerobic degraders	0.007789916001208135	0.6219512195121951	127.5	0.7789916001208135
1769	74	10.0	5	Original	Slow	1	Immobile inactive nitrate reducers	0.008316359105297308	0.6219512195121951	127.5	0.8316359105297308
1770	74	10.0	5	Original	Slow	1	Immobile inactive sulphate reducers	0.04754259550923948	0.6219512195121951	127.5	4.754259550923948
1771	74	10.0	5	Original	Slow	1	Immobile inactive ammonia oxidizers	0.1026890034899664	0.6219512195121951	127.5	10.26890034899664
1772	74	10.0	5	Original	Slow	1	Mobile inactive aerobic degraders	0.03249592178313729	0.6219512195121951	127.5	3.249592178313729
1773	74	10.0	5	Original	Slow	1	Mobile inactive nitrate reducers	0.025988001620577995	0.6219512195121951	127.5	2.5988001620577994
1774	74	10.0	5	Original	Slow	1	Mobile inactive sulphate reducers	0.07181546791717884	0.6219512195121951	127.5	7.181546791717884
1775	74	10.0	5	Original	Slow	1	Mobile inactive ammonia oxidizers	0.12978388744933392	0.6219512195121951	127.5	12.978388744933392
1776	74	10.0	5	Original	Slow	2	Immobile active aerobic degraders	0.07224976751594406	0.6219512195121951	127.5	7.224976751594406
1777	74	10.0	5	Original	Slow	2	Immobile active nitrate reducers	0.14995641871783133	0.6219512195121951	127.5	14.995641871783134
1778	74	10.0	5	Original	Slow	2	Immobile active sulphate reducers	0.09853354098284384	0.6219512195121951	127.5	9.853354098284385
1779	74	10.0	5	Original	Slow	2	Immobile active ammonia oxidizers	0.18161564072711578	0.6219512195121951	127.5	18.161564072711577
1780	74	10.0	5	Original	Slow	2	Mobile active aerobic degraders	0.28005250729243	0.6219512195121951	127.5	28.005250729243
1781	74	10.0	5	Original	Slow	2	Mobile active nitrate reducers	0.029876256756426526	0.6219512195121951	127.5	2.9876256756426525
1782	74	10.0	5	Original	Slow	2	Mobile active sulphate reducers	0.09779995642303814	0.6219512195121951	127.5	9.779995642303813
1783	74	10.0	5	Original	Slow	2	Mobile active ammonia oxidizers	0.0716359010502854	0.6219512195121951	127.5	7.163590105028541
1784	74	10.0	5	Original	Slow	2	Immobile inactive aerobic degraders	0.026495683773508714	0.6219512195121951	127.5	2.6495683773508714
1785	74	10.0	5	Original	Slow	2	Immobile inactive nitrate reducers	0.017596636676233093	0.6219512195121951	127.5	1.7596636676233093
1786	74	10.0	5	Original	Slow	2	Immobile inactive sulphate reducers	0.08052590146544587	0.6219512195121951	127.5	8.052590146544587
1787	74	10.0	5	Original	Slow	2	Immobile inactive ammonia oxidizers	0.09809952418347515	0.6219512195121951	127.5	9.809952418347514
1788	74	10.0	5	Original	Slow	2	Mobile inactive aerobic degraders	0.1139505679135602	0.6219512195121951	127.5	11.395056791356021
1789	74	10.0	5	Original	Slow	2	Mobile inactive nitrate reducers	0.07045676145007554	0.6219512195121951	127.5	7.045676145007554
1790	74	10.0	5	Original	Slow	2	Mobile inactive sulphate reducers	0.06764105822257818	0.6219512195121951	127.5	6.764105822257818
1791	74	10.0	5	Original	Slow	2	Mobile inactive ammonia oxidizers	0.11515961800529709	0.6219512195121951	127.5	11.515961800529709
1792	74	10.0	5	Original	Slow	5	Immobile active aerobic degraders	0.10317282480446233	0.6219512195121951	127.5	10.317282480446233
1793	74	10.0	5	Original	Slow	5	Immobile active nitrate reducers	0.20385153659451666	0.6219512195121951	127.5	20.385153659451667
1794	74	10.0	5	Original	Slow	5	Immobile active sulphate reducers	0.07017011523789517	0.6219512195121951	127.5	7.017011523789517
1795	74	10.0	5	Original	Slow	5	Immobile active ammonia oxidizers	0.231896922297788	0.6219512195121951	127.5	23.1896922297788
1796	74	10.0	5	Original	Slow	5	Mobile active aerobic degraders	0.32517000826588977	0.6219512195121951	127.5	32.517000826588976
1797	74	10.0	5	Original	Slow	5	Mobile active nitrate reducers	0.03261966082972947	0.6219512195121951	127.5	3.261966082972947
1798	74	10.0	5	Original	Slow	5	Mobile active sulphate reducers	0.08280251276701807	0.6219512195121951	127.5	8.280251276701806
1799	74	10.0	5	Original	Slow	5	Mobile active ammonia oxidizers	0.061775735037238655	0.6219512195121951	127.5	6.177573503723865
1800	74	10.0	5	Original	Slow	5	Immobile inactive aerobic degraders	0.030450444422707067	0.6219512195121951	127.5	3.0450444422707066
1801	74	10.0	5	Original	Slow	5	Immobile inactive nitrate reducers	0.021258821667924147	0.6219512195121951	127.5	2.125882166792415
1802	74	10.0	5	Original	Slow	5	Immobile inactive sulphate reducers	0.04533324731195154	0.6219512195121951	127.5	4.5333247311951546
1803	74	10.0	5	Original	Slow	5	Immobile inactive ammonia oxidizers	0.11820723230827487	0.6219512195121951	127.5	11.820723230827488
1804	74	10.0	5	Original	Slow	5	Mobile inactive aerobic degraders	0.13464296738855044	0.6219512195121951	127.5	13.464296738855044
1805	74	10.0	5	Original	Slow	5	Mobile inactive nitrate reducers	0.07702858791784871	0.6219512195121951	127.5	7.7028587917848705
