,Unnamed: 0,Trial,Variance,Anisotropy,Regime,Time_series,Chem,Sensitivity,Timloc_max,Sensitivitybase,Timloc_maxbase,fraction,Time,Sensitivity%,Sensitivitybase%,cov,sensbase,Senssquared
1200,1200,62,10.0,5,Slow,2,Immobile active aerobic degraders,0.0976314462271024,1.0,0.07975685636172435,0.07975685636172435,0.7682926829268293,157.5,9.76314462271024,7.975685636172434,0.17,8.232669048797616,0.9687849212567685
1201,1201,62,10.0,5,Slow,2,Immobile active nitrate reducers,0.16059533655228914,1.0,0.13517206563552928,0.13517206563552928,0.7682926829268293,157.5,16.059533655228915,13.517206563552929,0.17,13.582445798890607,0.9951967976678393
1202,1202,62,10.0,5,Slow,2,Immobile active sulphate reducers,0.1599873108628482,1.0,0.23404720556537106,0.23404720556537106,0.7682926829268293,157.5,15.99873108628482,23.404720556537107,0.17,8.05701923830712,2.904885772800355
1203,1203,62,10.0,5,Slow,2,Immobile active ammonia oxidizers,0.20238584628113485,1.0,0.210566842476053,0.210566842476053,0.7682926829268293,157.5,20.23858462811349,21.0566842476053,0.17,21.750291532377528,0.9681104373364503
1204,1204,62,10.0,5,Slow,2,Mobile active aerobic degraders,0.10105959427057608,1.0,1.1967862833798564,1.1967862833798564,0.7682926829268293,157.5,10.105959427057607,119.67862833798564,0.17,10.980949663583619,10.898750290685575
1205,1205,62,10.0,5,Slow,2,Mobile active nitrate reducers,0.07239899164981144,1.0,0.426819955259337,0.426819955259337,0.7682926829268293,157.5,7.239899164981144,42.68199552593371,0.17,4.979591754320742,8.571384489280465
1206,1206,62,10.0,5,Slow,2,Mobile active sulphate reducers,0.09351688949465613,1.0,0.13224596601947947,0.13224596601947947,0.7682926829268293,157.5,9.351688949465613,13.224596601947946,0.17,7.385848955764657,1.790531688523923
1207,1207,62,10.0,5,Slow,2,Mobile active ammonia oxidizers,0.187400321755024,1.0,0.3119708072828257,0.3119708072828257,0.7682926829268293,157.5,18.740032175502407,31.19708072828257,0.17,9.914673951312096,3.1465563952462587
1208,1208,62,10.0,5,Slow,2,Immobile inactive aerobic degraders,0.056871551112419365,1.0,0.05963312708597865,0.05963312708597865,0.7682926829268293,157.5,5.687155111241936,5.963312708597865,0.17,4.585873870340809,1.3003656178085616
1209,1209,62,10.0,5,Slow,2,Immobile inactive nitrate reducers,0.012389888409672627,2.0,0.01429855833013979,0.01429855833013979,0.7682926829268293,157.5,1.238988840967263,1.4298558330139792,0.17,2.4150288449175434,0.5920657370296539
1210,1210,62,10.0,5,Slow,2,Immobile inactive sulphate reducers,0.19966858740041485,1.0,0.4036685015057999,0.4036685015057999,0.7682926829268293,157.5,19.966858740041484,40.36685015057999,0.17,13.866546348388072,2.9110961833169418
1211,1211,62,10.0,5,Slow,2,Immobile inactive ammonia oxidizers,0.3065856289114074,1.0,0.8811392561508764,0.8811392561508764,0.7682926829268293,157.5,30.658562891140736,88.11392561508764,0.17,14.479234811490883,6.085537444641718
1212,1212,62,10.0,5,Slow,2,Mobile inactive aerobic degraders,0.19604991133478245,1.0,1.87715683813957,1.87715683813957,0.7682926829268293,157.5,19.604991133478247,187.71568381395699,0.17,25.012628793129693,7.504836271568445
1213,1213,62,10.0,5,Slow,2,Mobile inactive nitrate reducers,0.1870948967989708,1.0,2.0496301584543746,2.0496301584543746,0.7682926829268293,157.5,18.70948967989708,204.96301584543747,0.17,21.608463625384868,9.485311838859941
1214,1214,62,10.0,5,Slow,2,Mobile inactive sulphate reducers,0.1041469303180552,1.0,0.6158924994535756,0.6158924994535756,0.7682926829268293,157.5,10.41469303180552,61.58924994535756,0.17,6.370337437947991,9.668129913883597
1215,1215,62,10.0,5,Slow,2,Mobile inactive ammonia oxidizers,0.2461041225718981,1.0,1.822062658150533,1.822062658150533,0.7682926829268293,157.5,24.610412257189807,182.20626581505334,0.17,15.402165619420902,11.829912125169319
1216,1216,62,10.0,5,Slow,5,Immobile active aerobic degraders,0.13039745925415702,1.0,0.10565880039001352,0.10565880039001352,0.7682926829268293,157.5,13.0397459254157,10.565880039001351,0.27,10.73368460480124,0.9843665458807287
1217,1217,62,10.0,5,Slow,5,Immobile active nitrate reducers,0.20212868463136366,1.0,0.16801096559635068,0.16801096559635068,0.7682926829268293,157.5,20.212868463136363,16.80109655963507,0.27,18.708558380143,0.898043356321218
1218,1218,62,10.0,5,Slow,5,Immobile active sulphate reducers,0.09186189780198137,1.0,0.1393525969471143,0.1393525969471143,0.7682926829268293,157.5,9.186189780198136,13.93525969471143,0.27,8.51847809700711,1.6358860744864105
1219,1219,62,10.0,5,Slow,5,Immobile active ammonia oxidizers,0.19391025474473847,1.0,0.2018650701363405,0.2018650701363405,0.7682926829268293,157.5,19.39102547447385,20.18650701363405,0.27,32.13452915289449,0.6281874216232531
1220,1220,62,10.0,5,Slow,5,Mobile active aerobic degraders,0.08366890135157401,1.0,1.0229401386423314,1.0229401386423314,0.7682926829268293,157.5,8.3668901351574,102.29401386423314,0.27,17.341966369061712,5.898639847827577
1221,1221,62,10.0,5,Slow,5,Mobile active nitrate reducers,0.07463129523094053,1.0,0.45030170003746745,0.45030170003746745,0.7682926829268293,157.5,7.463129523094055,45.03017000374675,0.27,8.48682972417175,5.305888237099201
1222,1222,62,10.0,5,Slow,5,Mobile active sulphate reducers,0.04086129342808322,1.0,0.058551479386637,0.058551479386637,0.7682926829268293,157.5,4.086129342808322,5.855147938663699,0.27,9.663735305788032,0.6058886914210901
1223,1223,62,10.0,5,Slow,5,Mobile active ammonia oxidizers,0.1096564360705718,1.0,0.1845616021267479,0.1845616021267479,0.7682926829268293,157.5,10.96564360705718,18.456160212674792,0.27,18.62415405992291,0.9909797864264009
1224,1224,62,10.0,5,Slow,5,Immobile inactive aerobic degraders,0.03422841231454697,1.0,0.03586588006506675,0.03586588006506675,0.7682926829268293,157.5,3.4228412314546968,3.5865880065066755,0.27,5.783706820848606,0.6201192621967029
1225,1225,62,10.0,5,Slow,5,Immobile inactive nitrate reducers,0.017248350001846442,1.0,0.0199009012389802,0.0199009012389802,0.7682926829268293,157.5,1.7248350001846442,1.99009012389802,0.27,2.8052872656622463,0.7094068932823597
1226,1226,62,10.0,5,Slow,5,Immobile inactive sulphate reducers,0.13698245836613654,1.0,0.2923753875470276,0.2923753875470276,0.7682926829268293,157.5,13.698245836613655,29.237538754702765,0.27,16.386034699013162,1.7842961577802332
1227,1227,62,10.0,5,Slow,5,Immobile inactive ammonia oxidizers,0.28219018105548793,1.0,0.8751938790236111,0.8751938790236111,0.7682926829268293,157.5,28.2190181055488,87.51938790236113,0.27,14.847338541975914,5.894617924615186
1228,1228,62,10.0,5,Slow,5,Mobile inactive aerobic degraders,0.1522412562125667,1.0,1.5054056979427828,1.5054056979427828,0.7682926829268293,157.5,15.224125621256672,150.54056979427827,0.27,33.13812111600484,4.5428215216936705
1229,1229,62,10.0,5,Slow,5,Mobile inactive nitrate reducers,0.15584589981998334,1.0,1.7497443469012186,1.7497443469012186,0.7682926829268293,157.5,15.584589981998336,174.97443469012185,0.27,28.409362525061677,6.159041215224944
1230,1230,62,10.0,5,Slow,5,Mobile inactive sulphate reducers,0.09268641138860192,1.0,0.5715217383380921,0.5715217383380921,0.7682926829268293,157.5,9.268641138860193,57.152173833809215,0.27,9.013582332567722,6.3406725234325485
1231,1231,62,10.0,5,Slow,5,Mobile inactive ammonia oxidizers,0.2235328540480015,1.0,1.7663374616398229,1.7663374616398229,0.7682926829268293,157.5,22.353285404800147,176.63374616398232,0.27,27.833616731740545,6.3460580012426115
1232,1232,63,10.0,10,Slow,1,Immobile active aerobic degraders,0.043832581879105915,4.0,0.03636816100086278,0.03636816100086278,0.7804878048780488,160.0,4.3832581879105925,3.6368161000862784,0.15,4.131803766371363,0.8802005868928782
1233,1233,63,10.0,10,Slow,1,Immobile active nitrate reducers,0.07979921582258134,4.0,0.0614235311083101,0.0614235311083101,0.7804878048780488,160.0,7.979921582258134,6.14235311083101,0.15,6.515021610640496,0.9427985781043559
1234,1234,63,10.0,10,Slow,1,Immobile active sulphate reducers,0.02928407813436325,1.0,0.045418516554296566,0.045418516554296566,0.7804878048780488,160.0,2.9284078134363254,4.5418516554296575,0.15,1.9358810334695724,2.34614192551365
1235,1235,63,10.0,10,Slow,1,Immobile active ammonia oxidizers,0.07936128506906323,4.0,0.07703744353065695,0.07703744353065695,0.7804878048780488,160.0,7.936128506906321,7.7037443530656935,0.15,11.394020259022655,0.6761217005003375
1236,1236,63,10.0,10,Slow,1,Mobile active aerobic degraders,0.05698459046550543,4.0,0.4180172138227949,0.4180172138227949,0.7804878048780488,160.0,5.698459046550544,41.80172138227949,0.15,8.187189971061795,5.105747091496673
1237,1237,63,10.0,10,Slow,1,Mobile active nitrate reducers,0.024784890038273704,10.0,0.14722296246483388,0.14722296246483388,0.7804878048780488,160.0,2.4784890038273706,14.722296246483385,0.15,3.0638651414459614,4.8051384662235295
1238,1238,63,10.0,10,Slow,1,Mobile active sulphate reducers,0.02982911821863589,4.0,0.035237226213238576,0.035237226213238576,0.7804878048780488,160.0,2.982911821863589,3.523722621323857,0.15,4.426124966169077,0.7961190992701971
1239,1239,63,10.0,10,Slow,1,Mobile active ammonia oxidizers,0.04667248994666371,4.0,0.05893540312651921,0.05893540312651921,0.7804878048780488,160.0,4.667248994666371,5.89354031265192,0.15,9.016602103965813,0.6536320716714047
1240,1240,63,10.0,10,Slow,1,Immobile inactive aerobic degraders,0.007194771942074005,1.0,0.007265055982749311,0.007265055982749311,0.7804878048780488,160.0,0.7194771942074004,0.7265055982749311,0.15,1.3808020085518882,0.5261475532157225
1241,1241,63,10.0,10,Slow,1,Immobile inactive nitrate reducers,0.006181876074202576,4.0,0.008613561962623504,0.008613561962623504,0.7804878048780488,160.0,0.6181876074202576,0.8613561962623504,0.15,1.8784133574662518,0.45855519118763816
1242,1242,63,10.0,10,Slow,1,Immobile inactive sulphate reducers,0.030675081496898182,1.0,0.05733189827581794,0.05733189827581794,0.7804878048780488,160.0,3.0675081496898184,5.7331898275817945,0.15,3.192582889994477,1.7957841738579614
1243,1243,63,10.0,10,Slow,1,Immobile inactive ammonia oxidizers,0.10239766681909464,1.0,0.18327991000655827,0.18327991000655827,0.7804878048780488,160.0,10.239766681909463,18.327991000655828,0.15,9.525969118872721,1.924002773045386
1244,1244,63,10.0,10,Slow,1,Mobile inactive aerobic degraders,0.025080036316349696,1.0,0.1865849316933049,0.1865849316933049,0.7804878048780488,160.0,2.5080036316349696,18.658493169330487,0.15,8.273550108806276,2.2551979409021277
1245,1245,63,10.0,10,Slow,1,Mobile inactive nitrate reducers,0.01771266121663434,1.0,0.18305856751953276,0.18305856751953276,0.7804878048780488,160.0,1.7712661216634342,18.30585675195327,0.15,7.80992054433423,2.3439235582535347
1246,1246,63,10.0,10,Slow,1,Mobile inactive sulphate reducers,0.05302271460519805,1.0,0.14455122736968062,0.14455122736968062,0.7804878048780488,160.0,5.302271460519805,14.455122736968065,0.15,4.505028859120077,3.208663737570694
1247,1247,63,10.0,10,Slow,1,Mobile inactive ammonia oxidizers,0.13884105612471911,1.0,0.3491713327262118,0.3491713327262118,0.7804878048780488,160.0,13.884105612471911,34.91713327262118,0.15,12.69864536741205,2.749673863814436
1248,1248,63,10.0,10,Slow,2,Immobile active aerobic degraders,0.08705953293617104,1.0,0.07240130114721817,0.07240130114721817,0.7804878048780488,160.0,8.705953293617103,7.2401301147218176,0.17,8.232669048797616,0.8794389853165834
1249,1249,63,10.0,10,Slow,2,Immobile active nitrate reducers,0.17903254373750122,1.0,0.13734661950058338,0.13734661950058338,0.7804878048780488,160.0,17.903254373750123,13.73466195005834,0.17,13.582445798890607,1.0112068292722483
1250,1250,63,10.0,10,Slow,2,Immobile active sulphate reducers,0.07391205892925029,1.0,0.1129072256970236,0.1129072256970236,0.7804878048780488,160.0,7.391205892925028,11.290722569702359,0.17,8.05701923830712,1.401352316005476
1251,1251,63,10.0,10,Slow,2,Immobile active ammonia oxidizers,0.18261722845138925,1.0,0.1780698758205382,0.1780698758205382,0.7804878048780488,160.0,18.261722845138927,17.80698758205382,0.17,21.750291532377528,0.8187010990425716
1252,1252,63,10.0,10,Slow,2,Mobile active aerobic degraders,0.14208109451722895,1.0,1.0694700791449867,1.0694700791449867,0.7804878048780488,160.0,14.208109451722898,106.9470079144987,0.17,10.980949663583619,9.73932229824981
1253,1253,63,10.0,10,Slow,2,Mobile active nitrate reducers,0.03728204624305925,1.0,0.2221558473601066,0.2221558473601066,0.7804878048780488,160.0,3.7282046243059246,22.215584736010662,0.17,4.979591754320742,4.4613265167238705
1254,1254,63,10.0,10,Slow,2,Mobile active sulphate reducers,0.08865183369817327,1.0,0.10392977716935456,0.10392977716935456,0.7804878048780488,160.0,8.865183369817329,10.392977716935457,0.17,7.385848955764657,1.4071473407026196
1255,1255,63,10.0,10,Slow,2,Mobile active ammonia oxidizers,0.1093265813572732,1.0,0.13703473906515534,0.13703473906515534,0.7804878048780488,160.0,10.93265813572732,13.703473906515537,0.17,9.914673951312096,1.3821406506970444
1256,1256,63,10.0,10,Slow,2,Immobile inactive aerobic degraders,0.02915418451195158,1.0,0.029368734776642945,0.029368734776642945,0.7804878048780488,160.0,2.9154184511951584,2.936873477664294,0.17,4.585873870340809,0.6404174124060753
1257,1257,63,10.0,10,Slow,2,Immobile inactive nitrate reducers,0.014015795181349005,1.0,0.019619055878117218,0.019619055878117218,0.7804878048780488,160.0,1.4015795181349002,1.9619055878117224,0.17,2.4150288449175434,0.8123735631317928
1258,1258,63,10.0,10,Slow,2,Immobile inactive sulphate reducers,0.04173640080427481,1.0,0.0781998451194726,0.0781998451194726,0.7804878048780488,160.0,4.173640080427481,7.8199845119472595,0.17,13.866546348388072,0.5639460840122097
1259,1259,63,10.0,10,Slow,2,Immobile inactive ammonia oxidizers,0.0782502587977026,2.0,0.13950213809146814,0.13950213809146814,0.7804878048780488,160.0,7.825025879770259,13.950213809146815,0.17,14.479234811490883,0.963463469635548
1260,1260,63,10.0,10,Slow,2,Mobile inactive aerobic degraders,0.09970439880146917,1.0,0.7362920652132469,0.7362920652132469,0.7804878048780488,160.0,9.970439880146916,73.62920652132469,0.17,25.012628793129693,2.9436812551885265
1261,1261,63,10.0,10,Slow,2,Mobile inactive nitrate reducers,0.07228108735125391,1.0,0.7407685855148146,0.7407685855148146,0.7804878048780488,160.0,7.2281087351253905,74.07685855148145,0.17,21.608463625384868,3.428140928282312
1262,1262,63,10.0,10,Slow,2,Mobile inactive sulphate reducers,0.04433645344693595,1.0,0.12084802059240025,0.12084802059240025,0.7804878048780488,160.0,4.433645344693595,12.084802059240024,0.17,6.370337437947991,1.8970426883905813
1263,1263,63,10.0,10,Slow,2,Mobile inactive ammonia oxidizers,0.11195542890270124,1.0,0.279731566404477,0.279731566404477,0.7804878048780488,160.0,11.195542890270124,27.973156640447698,0.17,15.402165619420902,1.8161833427616034
1264,1264,63,10.0,10,Slow,5,Immobile active aerobic degraders,0.12175636681008672,1.0,0.10079793979010812,0.10079793979010812,0.7804878048780488,160.0,12.17563668100867,10.079793979010812,0.27,10.73368460480124,0.9390805068468344
1265,1265,63,10.0,10,Slow,5,Immobile active nitrate reducers,0.23923153772974404,1.0,0.1799654210857308,0.1799654210857308,0.7804878048780488,160.0,23.923153772974402,17.996542108573077,0.27,18.708558380143,0.9619416816035571
1266,1266,63,10.0,10,Slow,5,Immobile active sulphate reducers,0.049508087722309066,1.0,0.07534689513027333,0.07534689513027333,0.7804878048780488,160.0,4.950808772230906,7.5346895130273355,0.27,8.51847809700711,0.8845112269144156
1267,1267,63,10.0,10,Slow,5,Immobile active ammonia oxidizers,0.22713745287715995,1.0,0.21893216090449688,0.21893216090449688,0.7804878048780488,160.0,22.713745287715998,21.893216090449688,0.27,32.13452915289449,0.681298798133399
1268,1268,63,10.0,10,Slow,5,Mobile active aerobic degraders,0.17184501531728574,1.0,1.3662292377400629,1.3662292377400629,0.7804878048780488,160.0,17.18450153172858,136.6229237740063,0.27,17.341966369061712,7.878167957801102
1269,1269,63,10.0,10,Slow,5,Mobile active nitrate reducers,0.04225568777929106,1.0,0.2598151616776813,0.2598151616776813,0.7804878048780488,160.0,4.225568777929106,25.98151616776813,0.27,8.48682972417175,3.0613924176855956
1270,1270,63,10.0,10,Slow,5,Mobile active sulphate reducers,0.08063825658986506,1.0,0.09449885647147628,0.09449885647147628,0.7804878048780488,160.0,8.063825658986506,9.449885647147626,0.27,9.663735305788032,0.9778709110014301
1271,1271,63,10.0,10,Slow,5,Mobile active ammonia oxidizers,0.11015928782554567,1.0,0.13737786426635576,0.13737786426635576,0.7804878048780488,160.0,11.01592878255457,13.737786426635575,0.27,18.62415405992291,0.7376327742153804
1272,1272,63,10.0,10,Slow,5,Immobile inactive aerobic degraders,0.03329162219993352,1.0,0.03393201485853013,0.03393201485853013,0.7804878048780488,160.0,3.329162219993352,3.3932014858530133,0.27,5.783706820848606,0.5866828300531234
1273,1273,63,10.0,10,Slow,5,Immobile inactive nitrate reducers,0.011876397740086949,1.0,0.01650788280614896,0.01650788280614896,0.7804878048780488,160.0,1.1876397740086948,1.6507882806148966,0.27,2.8052872656622463,0.5884560561127395
1274,1274,63,10.0,10,Slow,5,Immobile inactive sulphate reducers,0.02906735262532855,1.0,0.05432168992933372,0.05432168992933372,0.7804878048780488,160.0,2.9067352625328553,5.432168992933372,0.27,16.386034699013162,0.33151211337667436
1275,1275,63,10.0,10,Slow,5,Immobile inactive ammonia oxidizers,0.14346462901357246,1.0,0.2569031408008619,0.2569031408008619,0.7804878048780488,160.0,14.346462901357244,25.690314080086193,0.27,14.847338541975914,1.7302975888544179
1276,1276,63,10.0,10,Slow,5,Mobile inactive aerobic degraders,0.11324946755374385,1.0,0.9183774445911316,0.9183774445911316,0.7804878048780488,160.0,11.324946755374384,91.83774445911315,0.27,33.13812111600484,2.771362448028411
1277,1277,63,10.0,10,Slow,5,Mobile inactive nitrate reducers,0.08597450711382935,1.0,0.949325567937332,0.949325567937332,0.7804878048780488,160.0,8.597450711382935,94.9325567937332,0.27,28.409362525061677,3.3415940505524278
1278,1278,63,10.0,10,Slow,5,Mobile inactive sulphate reducers,0.060197672238468176,1.0,0.16617229344839032,0.16617229344839032,0.7804878048780488,160.0,6.0197672238468165,16.617229344839036,0.27,9.013582332567722,1.8435765860592348
1279,1279,63,10.0,10,Slow,5,Mobile inactive ammonia oxidizers,0.16960992219134605,1.0,0.4315660578261301,0.4315660578261301,0.7804878048780488,160.0,16.960992219134607,43.15660578261301,0.27,27.833616731740545,1.550520947333396
1280,1280,64,0.1,2,Slow,1,Immobile active aerobic degraders,0.041924120174788866,4.0,0.04155441749261227,0.04155441749261227,1.0,205.0,4.192412017478888,4.155441749261227,0.15,4.131803766371363,1.0057209839156092
1281,1281,64,0.1,2,Slow,1,Immobile active nitrate reducers,0.06597778240272638,4.0,0.0658095329132262,0.0658095329132262,1.0,205.0,6.597778240272637,6.58095329132262,0.15,6.515021610640496,1.0101199481172007
1282,1282,64,0.1,2,Slow,1,Immobile active sulphate reducers,0.017466290043153167,10.0,0.017743468886320418,0.017743468886320418,1.0,205.0,1.746629004315317,1.7743468886320417,0.15,1.9358810334695724,0.9165578142226942
1283,1283,64,0.1,2,Slow,1,Immobile active ammonia oxidizers,0.1227157182294461,4.0,0.1143303150652982,0.1143303150652982,1.0,205.0,12.27157182294461,11.43303150652982,0.15,11.394020259022655,1.0034238351890128
1284,1284,64,0.1,2,Slow,1,Mobile active aerobic degraders,0.07739888546137115,6.0,0.08364307675603615,0.08364307675603615,1.0,205.0,7.739888546137115,8.364307675603614,0.15,8.187189971061795,1.021633515915455
1285,1285,64,0.1,2,Slow,1,Mobile active nitrate reducers,0.029688713697838612,10.0,0.031312994678300614,0.031312994678300614,1.0,205.0,2.968871369783861,3.131299467830061,0.15,3.0638651414459614,1.0220095608882689
1286,1286,64,0.1,2,Slow,1,Mobile active sulphate reducers,0.043762156459132284,10.0,0.043719542021487034,0.043719542021487034,1.0,205.0,4.376215645913228,4.3719542021487054,0.15,4.426124966169077,0.9877611309137397
1287,1287,64,0.1,2,Slow,1,Mobile active ammonia oxidizers,0.08393266860317719,6.0,0.07847540135662844,0.07847540135662844,1.0,205.0,8.39326686031772,7.847540135662843,0.15,9.016602103965813,0.8703434004491808
1288,1288,64,0.1,2,Slow,1,Immobile inactive aerobic degraders,0.013731966048646993,4.0,0.013716208264565615,0.013716208264565615,1.0,205.0,1.3731966048646989,1.3716208264565617,0.15,1.3808020085518882,0.993350833762941
1289,1289,64,0.1,2,Slow,1,Immobile inactive nitrate reducers,0.018535928748742943,4.0,0.018704746478738515,0.018704746478738515,1.0,205.0,1.8535928748742947,1.870474647873852,0.15,1.8784133574662518,0.9957737153215797
1290,1290,64,0.1,2,Slow,1,Immobile inactive sulphate reducers,0.030906535501763987,4.0,0.03110904527258115,0.03110904527258115,1.0,205.0,3.0906535501763988,3.1109045272581146,0.15,3.192582889994477,0.9744162123425701
1291,1291,64,0.1,2,Slow,1,Immobile inactive ammonia oxidizers,0.08601865317214512,4.0,0.09430922517295168,0.09430922517295168,1.0,205.0,8.601865317214513,9.430922517295167,0.15,9.525969118872721,0.9900223693367587
1292,1292,64,0.1,2,Slow,1,Mobile inactive aerobic degraders,0.08039770715219602,4.0,0.08338444971060646,0.08338444971060646,1.0,205.0,8.039770715219603,8.338444971060646,0.15,8.273550108806276,1.0078436537400428
1293,1293,64,0.1,2,Slow,1,Mobile inactive nitrate reducers,0.07526055221566944,4.0,0.07844748993274231,0.07844748993274231,1.0,205.0,7.526055221566943,7.844748993274231,0.15,7.80992054433423,1.0044595138634627
1294,1294,64,0.1,2,Slow,1,Mobile inactive sulphate reducers,0.043318851630082575,4.0,0.04399142063005607,0.04399142063005607,1.0,205.0,4.331885163008256,4.399142063005606,0.15,4.505028859120077,0.9764958673016909
1295,1295,64,0.1,2,Slow,1,Mobile inactive ammonia oxidizers,0.1113495439069474,4.0,0.12316755353845232,0.12316755353845232,1.0,205.0,11.13495439069474,12.316755353845231,0.15,12.69864536741205,0.9699267124549484
1296,1296,64,0.1,2,Slow,2,Immobile active aerobic degraders,0.0821201454352676,1.0,0.08119260348151444,0.08119260348151444,1.0,205.0,8.212014543526761,8.119260348151442,0.17,8.232669048797616,0.9862245524538926
1297,1297,64,0.1,2,Slow,2,Immobile active nitrate reducers,0.13874440086408715,1.0,0.13767677361817626,0.13767677361817626,1.0,205.0,13.874440086408715,13.767677361817624,0.17,13.582445798890607,1.0136375705575904
1298,1298,64,0.1,2,Slow,2,Immobile active sulphate reducers,0.07768800680225486,1.0,0.07853725291955578,0.07853725291955578,1.0,205.0,7.768800680225487,7.853725291955577,0.17,8.05701923830712,0.9747680947086509
1299,1299,64,0.1,2,Slow,2,Immobile active ammonia oxidizers,0.24246623080433,1.0,0.22556818884810054,0.22556818884810054,1.0,205.0,24.246623080433,22.556818884810056,0.17,21.750291532377528,1.0370812203244233
1300,1300,64,0.1,2,Slow,2,Mobile active aerobic degraders,0.10826710244881002,1.0,0.11714928065010174,0.11714928065010174,1.0,205.0,10.826710244881003,11.714928065010175,0.17,10.980949663583619,1.0668410678413969
1301,1301,64,0.1,2,Slow,2,Mobile active nitrate reducers,0.05232538637164173,1.0,0.05638834756154588,0.05638834756154588,1.0,205.0,5.232538637164173,5.638834756154589,0.17,4.979591754320742,1.1323889656741093
1302,1302,64,0.1,2,Slow,2,Mobile active sulphate reducers,0.07325112886560206,1.0,0.0734809010333734,0.0734809010333734,1.0,205.0,7.325112886560206,7.3480901033373405,0.17,7.385848955764657,0.994887676060875
1303,1303,64,0.1,2,Slow,2,Mobile active ammonia oxidizers,0.11470702004055333,1.0,0.10753907932121644,0.10753907932121644,1.0,205.0,11.470702004055333,10.753907932121644,0.17,9.914673951312096,1.0846456459315523
1304,1304,64,0.1,2,Slow,2,Immobile inactive aerobic degraders,0.045458944394334316,1.0,0.04580568269695765,0.04580568269695765,1.0,205.0,4.545894439433432,4.580568269695765,0.17,4.585873870340809,0.9988430556977683
1305,1305,64,0.1,2,Slow,2,Immobile inactive nitrate reducers,0.02397061997160241,1.0,0.024243507053886962,0.024243507053886962,1.0,205.0,2.3970619971602414,2.4243507053886963,0.17,2.4150288449175434,1.0038599375286017
1306,1306,64,0.1,2,Slow,2,Immobile inactive sulphate reducers,0.13881062755028756,1.0,0.1372231635791221,0.1372231635791221,1.0,205.0,13.881062755028756,13.722316357912211,0.17,13.866546348388072,0.9895987085138451
1307,1307,64,0.1,2,Slow,2,Immobile inactive ammonia oxidizers,0.13234171699525932,1.0,0.13985068328010866,0.13985068328010866,1.0,205.0,13.23417169952593,13.985068328010867,0.17,14.479234811490883,0.9658706768752835
1308,1308,64,0.1,2,Slow,2,Mobile inactive aerobic degraders,0.2279291363390877,1.0,0.2553726467358634,0.2553726467358634,1.0,205.0,22.792913633908768,25.53726467358634,0.17,25.012628793129693,1.0209748397417848
1309,1309,64,0.1,2,Slow,2,Mobile inactive nitrate reducers,0.20062627010879766,1.0,0.22421292374517002,0.22421292374517002,1.0,205.0,20.062627010879762,22.421292374517,0.17,21.608463625384868,1.0376162212743922
1310,1310,64,0.1,2,Slow,2,Mobile inactive sulphate reducers,0.062110468347870575,1.0,0.06375477607531713,0.06375477607531713,1.0,205.0,6.211046834787058,6.375477607531713,0.17,6.370337437947991,1.0008068912571415
1311,1311,64,0.1,2,Slow,2,Mobile inactive ammonia oxidizers,0.14291916279623915,1.0,0.1584923629746471,0.1584923629746471,1.0,205.0,14.291916279623914,15.849236297464714,0.17,15.402165619420902,1.0290264816708692
1312,1312,64,0.1,2,Slow,5,Immobile active aerobic degraders,0.10961861569033557,1.0,0.10785811730160856,0.10785811730160856,1.0,205.0,10.96186156903356,10.785811730160857,0.27,10.73368460480124,1.0048564055381597
1313,1313,64,0.1,2,Slow,5,Immobile active nitrate reducers,0.1910185493661422,1.0,0.1881169931539532,0.1881169931539532,1.0,205.0,19.101854936614217,18.811699315395323,0.27,18.708558380143,1.0055130348986052
1314,1314,64,0.1,2,Slow,5,Immobile active sulphate reducers,0.08582785060812165,1.0,0.08683506465967282,0.08683506465967282,1.0,205.0,8.582785060812165,8.683506465967284,0.27,8.51847809700711,1.0193729874140494
1315,1315,64,0.1,2,Slow,5,Immobile active ammonia oxidizers,0.3588793847433325,1.0,0.31930760685806264,0.31930760685806264,1.0,205.0,35.88793847433325,31.930760685806266,0.27,32.13452915289449,0.9936588936430747
1316,1316,64,0.1,2,Slow,5,Mobile active aerobic degraders,0.15182051158357038,1.0,0.1757957452393452,0.1757957452393452,1.0,205.0,15.182051158357035,17.579574523934518,0.27,17.341966369061712,1.0137013386957492
1317,1317,64,0.1,2,Slow,5,Mobile active nitrate reducers,0.07740173646956093,3.0,0.08643048915980626,0.08643048915980626,1.0,205.0,7.7401736469560944,8.643048915980627,0.27,8.48682972417175,1.0184072494542857
1318,1318,64,0.1,2,Slow,5,Mobile active sulphate reducers,0.0972397499425287,1.0,0.09790493815394816,0.09790493815394816,1.0,205.0,9.723974994252867,9.790493815394816,0.27,9.663735305788032,1.0131169269020504
1319,1319,64,0.1,2,Slow,5,Mobile active ammonia oxidizers,0.19981081188360905,1.0,0.17630793512814585,0.17630793512814585,1.0,205.0,19.981081188360907,17.630793512814588,0.27,18.62415405992291,0.9466627829692452
1320,1320,64,0.1,2,Slow,5,Immobile inactive aerobic degraders,0.05670392815852294,1.0,0.057522807971994175,0.057522807971994175,1.0,205.0,5.670392815852294,5.7522807971994165,0.27,5.783706820848606,0.994566456318998
1321,1321,64,0.1,2,Slow,5,Immobile inactive nitrate reducers,0.02785566714040893,1.0,0.02825934414126888,0.02825934414126888,1.0,205.0,2.7855667140408933,2.825934414126888,0.27,2.8052872656622463,1.0073600834814211
