	Unnamed: 0	Trial	Variance	Anisotropy	Domain	Regime	Time_series	Chem	Mass	Contribution	Time	fraction	Mass_base	Cont_base	meanmass_fraction	contribution_fraction
4087	4087	47	0.1	5	Original	Equal	0	Mobile active ammonia oxidizers	0.10357769988952707	0.007131850037481983	23.72	0.995383969785984	0.10357769988952707	0.10357769988952707	1.0	0.06885507252129179
4088	4088	47	0.1	5	Original	Equal	0	Immobile inactive aerobic degraders	5.799906286117568	0.3993529679473212	23.72	0.995383969785984	5.799906286117568	5.799906286117568	1.0	0.06885507252129178
4089	4089	47	0.1	5	Original	Equal	0	Immobile inactive nitrate reducers	1.4786293419496626	0.10181113057205396	23.72	0.995383969785984	1.4786293419496626	1.4786293419496626	1.0	0.06885507252129178
4090	4090	47	0.1	5	Original	Equal	0	Immobile inactive sulphate reducers	0.3881052557882052	0.02672301553319136	23.72	0.995383969785984	0.3881052557882052	0.3881052557882052	1.0	0.06885507252129176
4091	4091	47	0.1	5	Original	Equal	0	Immobile inactive ammonia oxidizers	0.02196912949700895	0.0015126860047462015	23.72	0.995383969785984	0.02196912949700895	0.02196912949700895	1.0	0.06885507252129178
4092	4092	47	0.1	5	Original	Equal	0	Mobile inactive aerobic degraders	1.685390450201098	0.1160476816752892	23.72	0.995383969785984	1.685390450201098	1.685390450201098	1.0	0.06885507252129178
4093	4093	47	0.1	5	Original	Equal	0	Mobile inactive nitrate reducers	0.4199612017525508	0.02891645900280073	23.72	0.995383969785984	0.4199612017525508	0.4199612017525508	1.0	0.06885507252129178
4094	4094	47	0.1	5	Original	Equal	0	Mobile inactive sulphate reducers	0.11650152581716595	0.008021721008982106	23.72	0.995383969785984	0.11650152581716595	0.11650152581716595	1.0	0.06885507252129176
4095	4095	47	0.1	5	Original	Equal	0	Mobile inactive ammonia oxidizers	0.010466950582785878	0.0007207026414544987	23.72	0.995383969785984	0.010466950582785878	0.010466950582785878	1.0	0.06885507252129176
4096	4096	47	0.1	5	Original	Equal	0	Total	14.523258249285467	1.0	23.72	0.995383969785984	14.523258249285467	14.523258249285467	1.0	0.06885507252129179
4097	4097	47	0.1	5	Original	Equal	2	Immobile active aerobic degraders	8.387206535215284	0.11466403901767618	23.72	0.995383969785984	1.6924273326353685	1.6924273326353685	4.955726236207211	0.06775123327695654
4098	4098	47	0.1	5	Original	Equal	2	Immobile active nitrate reducers	8.214447044776112	0.11230219173643682	23.72	0.995383969785984	1.7087005498613466	1.7087005498613466	4.807423422110256	0.06572374062005754
4099	4099	47	0.1	5	Original	Equal	2	Immobile active sulphate reducers	0.004782676618306378	6.538541957537875e-05	23.72	0.995383969785984	0.0009551839046017688	0.0009551839046017688	5.007074130191035	0.06845322587658025
4100	4100	47	0.1	5	Original	Equal	2	Immobile active ammonia oxidizers	1.5989766484496837	0.02186009370776529	23.72	0.995383969785984	0.34418795558524856	0.34418795558524856	4.645649629810038	0.06351208214301089
4101	4101	47	0.1	5	Original	Equal	2	Mobile active aerobic degraders	1.5417465053756243	0.0210776831005055	23.72	0.995383969785984	0.3082802820378958	0.3082802820378958	5.001119420236234	0.06837181723453364
4102	4102	47	0.1	5	Original	Equal	2	Mobile active nitrate reducers	2.1051269380014848	0.02877982750784467	23.72	0.995383969785984	0.44082729968027945	0.44082729968027945	4.7754005696296	0.06528594651174718
4103	4103	47	0.1	5	Original	Equal	2	Mobile active sulphate reducers	0.016725836621189726	0.00022866397469561636	23.72	0.995383969785984	0.0033718039851567947	0.0033718039851567947	4.960500875738761	0.06781650881908638
4104	4104	47	0.1	5	Original	Equal	2	Mobile active ammonia oxidizers	0.4836134150966808	0.006611625368385429	23.72	0.995383969785984	0.10357769988952707	0.10357769988952707	4.669088188022022	0.06383251776624886
4105	4105	47	0.1	5	Original	Equal	2	Immobile inactive aerobic degraders	29.42889239171535	0.4023312948455998	23.72	0.995383969785984	5.799906286117568	5.799906286117568	5.074028948046146	0.06936858545604513
4106	4106	47	0.1	5	Original	Equal	2	Immobile inactive nitrate reducers	7.547315874380763	0.1031816395918178	23.72	0.995383969785984	1.4786293419496626	1.4786293419496626	5.10426491633743	0.06978195052978357
4107	4107	47	0.1	5	Original	Equal	2	Immobile inactive sulphate reducers	1.9163154986502868	0.02619852917474077	23.72	0.995383969785984	0.3881052557882052	0.3881052557882052	4.9376180045756675	0.06750367016167824
4108	4108	47	0.1	5	Original	Equal	2	Immobile inactive ammonia oxidizers	0.2027478237292948	0.002771826861927641	23.72	0.995383969785984	0.02196912949700895	0.02196912949700895	9.228760008761316	0.126169171259381
4109	4109	47	0.1	5	Original	Equal	2	Mobile inactive aerobic degraders	8.765777454233383	0.11983959662997415	23.72	0.995383969785984	1.685390450201098	1.685390450201098	5.201036622218588	0.07110494580984192
4110	4110	47	0.1	5	Original	Equal	2	Mobile inactive nitrate reducers	2.2616793400913533	0.030920102779017883	23.72	0.995383969785984	0.4199612017525508	0.4199612017525508	5.385448300112205	0.07362609367242597
4111	4111	47	0.1	5	Original	Equal	2	Mobile inactive sulphate reducers	0.5848135592801739	0.007995163168787605	23.72	0.995383969785984	0.11650152581716595	0.11650152581716595	5.0197931329926355	0.06862711121341859
4112	4112	47	0.1	5	Original	Equal	2	Mobile inactive ammonia oxidizers	0.08575167592849517	0.0011723371152495064	23.72	0.995383969785984	0.010466950582785878	0.010466950582785878	8.192613049069307	0.11200369257284463
4113	4113	47	0.1	5	Original	Equal	2	Total	73.14591921816346	1.0	23.72	0.995383969785984	14.523258249285467	14.523258249285467	5.036467572403195	0.06885507252129179
4114	4114	47	0.1	5	Original	Equal	5	Immobile active aerobic degraders	8.36488864020281	0.11379489602746318	23.72	0.995383969785984	1.6924273326353685	1.6924273326353685	4.942539321423862	0.06723768508882866
4115	4115	47	0.1	5	Original	Equal	5	Immobile active nitrate reducers	8.011448490277184	0.1089867405525156	23.72	0.995383969785984	1.7087005498613466	1.7087005498613466	4.688620537359386	0.06378340579416293
4116	4116	47	0.1	5	Original	Equal	5	Immobile active sulphate reducers	0.004771186132565276	6.490661779686e-05	23.72	0.995383969785984	0.0009551839046017688	0.0009551839046017688	4.995044524493384	0.06795195928675178
4117	4117	47	0.1	5	Original	Equal	5	Immobile active ammonia oxidizers	1.544722795156814	0.021014215182888558	23.72	0.995383969785984	0.34418795558524856	0.34418795558524856	4.48802106549663	0.06105447573595803
4118	4118	47	0.1	5	Original	Equal	5	Mobile active aerobic degraders	1.5517344662107144	0.02110960107657788	23.72	0.995383969785984	0.3082802820378958	0.3082802820378958	5.033518381237127	0.06847535280891871
4119	4119	47	0.1	5	Original	Equal	5	Mobile active nitrate reducers	2.0449416253326533	0.02781912941656553	23.72	0.995383969785984	0.44082729968027945	0.44082729968027945	4.638872471863236	0.06310663935001762
4120	4120	47	0.1	5	Original	Equal	5	Mobile active sulphate reducers	0.016629497815201375	0.00022622560278625367	23.72	0.995383969785984	0.0033718039851567947	0.0033718039851567947	4.931928987689382	0.0670933434393381
4121	4121	47	0.1	5	Original	Equal	5	Mobile active ammonia oxidizers	0.469314266473835	0.006384492424791007	23.72	0.995383969785984	0.10357769988952707	0.10357769988952707	4.531035801860746	0.06163964281501249
4122	4122	47	0.1	5	Original	Equal	5	Immobile inactive aerobic degraders	29.66313178005489	0.4035335247067252	23.72	0.995383969785984	5.799906286117568	5.799906286117568	5.114415702035638	0.0695758698157947
4123	4123	47	0.1	5	Original	Equal	5	Immobile inactive nitrate reducers	7.660259451200931	0.104209208907253	23.72	0.995383969785984	1.4786293419496626	1.4786293419496626	5.180648884662611	0.07047689772600267
4124	4124	47	0.1	5	Original	Equal	5	Immobile inactive sulphate reducers	1.8988937030767543	0.025832311797946983	23.72	0.995383969785984	0.3881052557882052	0.3881052557882052	4.89272864707869	0.06656006692175294
4125	4125	47	0.1	5	Original	Equal	5	Immobile inactive ammonia oxidizers	0.23637763462060704	0.003215651697452543	23.72	0.995383969785984	0.02196912949700895	0.02196912949700895	10.759535768260157	0.14637137524681382
4126	4126	47	0.1	5	Original	Equal	5	Mobile inactive aerobic degraders	8.983925238507979	0.12221619227793225	23.72	0.995383969785984	1.685390450201098	1.685390450201098	5.330471189887205	0.07251506157718506
4127	4127	47	0.1	5	Original	Equal	5	Mobile inactive nitrate reducers	2.3728019233249817	0.03227929979376085	23.72	0.995383969785984	0.4199612017525508	0.4199612017525508	5.650050322322589	0.07686257601667792
4128	4128	47	0.1	5	Original	Equal	5	Mobile inactive sulphate reducers	0.5857175512559956	0.007968028112926599	23.72	0.995383969785984	0.11650152581716595	0.11650152581716595	5.027552619140828	0.068394195329522
4129	4129	47	0.1	5	Original	Equal	5	Mobile inactive ammonia oxidizers	0.09891121795008066	0.0013455758046177985	23.72	0.995383969785984	0.010466950582785878	0.010466950582785878	9.449860030174568	0.12855471075126265
4130	4130	47	0.1	5	Original	Equal	5	Total	73.508469467594	1.0	23.72	0.995383969785984	14.523258249285467	14.523258249285467	5.061430996120348	0.06885507252129179
4131	4131	47	0.1	5	Original	Equal	1	Immobile active aerobic degraders	8.385384389467488	0.11485608057596362	23.72	0.995383969785984	1.6924273326353685	1.6924273326353685	4.954649589835069	0.0678647043575662
4132	4132	47	0.1	5	Original	Equal	1	Immobile active nitrate reducers	8.257013207954037	0.11309775798957628	23.72	0.995383969785984	1.7087005498613466	1.7087005498613466	4.832334845695494	0.06618933785604134
4133	4133	47	0.1	5	Original	Equal	1	Immobile active sulphate reducers	0.004784602581044792	6.553554065603695e-05	23.72	0.995383969785984	0.0009551839046017688	0.0009551839046017688	5.009090456815819	0.0686103904602117
4134	4134	47	0.1	5	Original	Equal	1	Immobile active ammonia oxidizers	1.60947971324581	0.022045325896107068	23.72	0.995383969785984	0.34418795558524856	0.34418795558524856	4.676165121783797	0.06405025375923382
4135	4135	47	0.1	5	Original	Equal	1	Mobile active aerobic degraders	1.5445092347176472	0.021155413857457703	23.72	0.995383969785984	0.3082802820378958	0.3082802820378958	5.010081165449908	0.06862396037011911
4136	4136	47	0.1	5	Original	Equal	1	Mobile active nitrate reducers	2.1188152041932056	0.0290217834407286	23.72	0.995383969785984	0.44082729968027945	0.44082729968027945	4.806451882018031	0.06583481436330586
4137	4137	47	0.1	5	Original	Equal	1	Mobile active sulphate reducers	0.01672329557508675	0.00022906191235316737	23.72	0.995383969785984	0.0033718039851567947	0.0033718039851567947	4.959747259539789	0.0679345280335196
4138	4138	47	0.1	5	Original	Equal	1	Mobile active ammonia oxidizers	0.4864015727181541	0.006662327644581539	23.72	0.995383969785984	0.10357769988952707	0.10357769988952707	4.696006700640541	0.06432202734456724
4139	4139	47	0.1	5	Original	Equal	1	Immobile inactive aerobic degraders	29.438274078376146	0.40322120281214585	23.72	0.995383969785984	5.799906286117568	5.799906286117568	5.075646506364847	0.06952202034320461
4140	4140	47	0.1	5	Original	Equal	1	Immobile inactive nitrate reducers	7.4394372095212535	0.10189927615600428	23.72	0.995383969785984	1.4786293419496626	1.4786293419496626	5.031306358165397	0.06891468555712812
4141	4141	47	0.1	5	Original	Equal	1	Immobile inactive sulphate reducers	1.9271282189761412	0.02639621318695365	23.72	0.995383969785984	0.3881052557882052	0.3881052557882052	4.965478282591987	0.06801302686134829
4142	4142	47	0.1	5	Original	Equal	1	Immobile inactive ammonia oxidizers	0.20617782667923604	0.002824053850625116	23.72	0.995383969785984	0.02196912949700895	0.02196912949700895	9.384888313727075	0.12854646111533938
4143	4143	47	0.1	5	Original	Equal	1	Mobile inactive aerobic degraders	8.708668320988897	0.11928415728218784	23.72	0.995383969785984	1.685390450201098	1.685390450201098	5.167151813367516	0.07077538458103584
4144	4144	47	0.1	5	Original	Equal	1	Mobile inactive nitrate reducers	2.1933760524436687	0.030043056455383008	23.72	0.995383969785984	0.4199612017525508	0.4199612017525508	5.222806400425647	0.07153769522043837
4145	4145	47	0.1	5	Original	Equal	1	Mobile inactive sulphate reducers	0.5860378780415184	0.008027063592391605	23.72	0.995383969785984	0.11650152581716595	0.11650152581716595	5.030302169271405	0.06890093100573672
4146	4146	47	0.1	5	Original	Equal	1	Mobile inactive ammonia oxidizers	0.08554244030162426	0.0011716898068845538	23.72	0.995383969785984	0.010466950582785878	0.010466950582785878	8.172622926328591	0.11194184950214005
4147	4147	47	0.1	5	Original	Equal	1	Total	73.00775324578096	1.0	23.72	0.995383969785984	14.523258249285467	14.523258249285467	5.026954144354824	0.06885507252129179
4148	4148	48	0.1	10	Original	Equal	0	Immobile active aerobic degraders	1.6983152005544917	0.11692611617546733	23.66	0.9928661351237936	1.6983152005544917	1.6983152005544917	1.0	0.06884830103227688
4149	4149	48	0.1	10	Original	Equal	0	Immobile active nitrate reducers	1.7112405553748458	0.11781600489508805	23.66	0.9928661351237936	1.7112405553748458	1.7112405553748458	1.0	0.06884830103227688
4150	4150	48	0.1	10	Original	Equal	0	Immobile active sulphate reducers	0.0009594360326333023	6.605554079595102e-05	23.66	0.9928661351237936	0.0009594360326333023	0.0009594360326333023	1.0	0.06884830103227688
4151	4151	48	0.1	10	Original	Equal	0	Immobile active ammonia oxidizers	0.3446512387166929	0.02372865223431399	23.66	0.9928661351237936	0.3446512387166929	0.3446512387166929	1.0	0.06884830103227688
4152	4152	48	0.1	10	Original	Equal	0	Mobile active aerobic degraders	0.3087785988902924	0.021258881928723525	23.66	0.9928661351237936	0.3087785988902924	0.3087785988902924	1.0	0.06884830103227688
4153	4153	48	0.1	10	Original	Equal	0	Mobile active nitrate reducers	0.4421467011626732	0.030441049182075887	23.66	0.9928661351237936	0.4421467011626732	0.4421467011626732	1.0	0.06884830103227688
4154	4154	48	0.1	10	Original	Equal	0	Mobile active sulphate reducers	0.0033896627298559395	0.00023337252002301117	23.66	0.9928661351237936	0.0033896627298559395	0.0033896627298559395	1.0	0.06884830103227689
4155	4155	48	0.1	10	Original	Equal	0	Mobile active ammonia oxidizers	0.10360974299942492	0.007133354775901248	23.66	0.9928661351237936	0.10360974299942492	0.10360974299942492	1.0	0.06884830103227688
4156	4156	48	0.1	10	Original	Equal	0	Immobile inactive aerobic degraders	5.78825384840588	0.3985114434062832	23.66	0.9928661351237936	5.78825384840588	5.78825384840588	1.0	0.06884830103227689
4157	4157	48	0.1	10	Original	Equal	0	Immobile inactive nitrate reducers	1.4817117263170785	0.10201333497653284	23.66	0.9928661351237936	1.4817117263170785	1.4817117263170785	1.0	0.06884830103227686
4158	4158	48	0.1	10	Original	Equal	0	Immobile inactive sulphate reducers	0.3882941985969426	0.02673339587408901	23.66	0.9928661351237936	0.3882941985969426	0.3882941985969426	1.0	0.06884830103227689
4159	4159	48	0.1	10	Original	Equal	0	Immobile inactive ammonia oxidizers	0.021691454610460417	0.001493419796848949	23.66	0.9928661351237936	0.021691454610460417	0.021691454610460417	1.0	0.06884830103227688
4160	4160	48	0.1	10	Original	Equal	0	Mobile inactive aerobic degraders	1.6826270025747634	0.11584601039830499	23.66	0.9928661351237936	1.6826270025747634	1.6826270025747634	1.0	0.06884830103227685
4161	4161	48	0.1	10	Original	Equal	0	Mobile inactive nitrate reducers	0.42210416321232735	0.029061154495819645	23.66	0.9928661351237936	0.42210416321232735	0.42210416321232735	1.0	0.06884830103227688
4162	4162	48	0.1	10	Original	Equal	0	Mobile inactive sulphate reducers	0.11648360965246968	0.008019698622679466	23.66	0.9928661351237936	0.11648360965246968	0.11648360965246968	1.0	0.06884830103227689
4163	4163	48	0.1	10	Original	Equal	0	Mobile inactive ammonia oxidizers	0.010429526455798907	0.0007180551770529388	23.66	0.9928661351237936	0.010429526455798907	0.010429526455798907	1.0	0.06884830103227688
4164	4164	48	0.1	10	Original	Equal	0	Total	14.52468666628663	1.0	23.66	0.9928661351237936	14.52468666628663	14.52468666628663	1.0	0.06884830103227688
4165	4165	48	0.1	10	Original	Equal	2	Immobile active aerobic degraders	8.417329592928201	0.11507703303473295	23.66	0.9928661351237936	1.6983152005544917	1.6983152005544917	4.956282314484369	0.06775952602741873
4166	4166	48	0.1	10	Original	Equal	2	Immobile active nitrate reducers	8.225489197904698	0.11245429820751844	23.66	0.9928661351237936	1.7112405553748458	1.7112405553748458	4.806740450411375	0.0657150731113227
4167	4167	48	0.1	10	Original	Equal	2	Immobile active sulphate reducers	0.00480353952448186	6.567131183824127e-05	23.66	0.9928661351237936	0.0009594360326333023	0.0009594360326333023	5.006628228562454	0.06844782726994049
4168	4168	48	0.1	10	Original	Equal	2	Immobile active ammonia oxidizers	1.600796746013661	0.021885199811787676	23.66	0.9928661351237936	0.3446512387166929	0.3446512387166929	4.6446858916689795	0.06349955361622116
4169	4169	48	0.1	10	Original	Equal	2	Mobile active aerobic degraders	1.5438343583423333	0.021106441834519218	23.66	0.9928661351237936	0.3087785988902924	0.3087785988902924	4.9998101030662765	0.06835461366290556
4170	4170	48	0.1	10	Original	Equal	2	Mobile active nitrate reducers	2.1096462294694165	0.028841905994059683	23.66	0.9928661351237936	0.4421467011626732	0.4421467011626732	4.771371637336365	0.06523153043597686
4171	4171	48	0.1	10	Original	Equal	2	Mobile active sulphate reducers	0.016813459218258657	0.0002298642319427815	23.66	0.9928661351237936	0.0033896627298559395	0.0033896627298559395	4.960215973750648	0.06781330482178996
4172	4172	48	0.1	10	Original	Equal	2	Mobile active ammonia oxidizers	0.4836769495264855	0.006612561345531834	23.66	0.9928661351237936	0.10360974299942492	0.10360974299942492	4.668257400553248	0.06382181013197318
4173	4173	48	0.1	10	Original	Equal	2	Immobile inactive aerobic degraders	29.371637944416488	0.4015526435906148	23.66	0.9928661351237936	5.78825384840588	5.78825384840588	5.074352078132443	0.06937370994902113
4174	4174	48	0.1	10	Original	Equal	2	Immobile inactive nitrate reducers	7.561834800168168	0.10338118562367292	23.66	0.9928661351237936	1.4817117263170785	1.4817117263170785	5.103445336809041	0.06977145674660733
4175	4175	48	0.1	10	Original	Equal	2	Immobile inactive sulphate reducers	1.9171795308327841	0.02621060869334548	23.66	0.9928661351237936	0.3882941985969426	0.3882941985969426	4.9374405740809335	0.06750193226696295
4176	4176	48	0.1	10	Original	Equal	2	Immobile inactive ammonia oxidizers	0.20181039952985974	0.0027590391652195373	23.66	0.9928661351237936	0.021691454610460417	0.021691454610460417	9.303682171344072	0.1271947508715726
4177	4177	48	0.1	10	Original	Equal	2	Mobile inactive aerobic degraders	8.74737742874233	0.11958926286792546	23.66	0.9928661351237936	1.6826270025747634	1.6826270025747634	5.198643202181502	0.0710729488382924
4178	4178	48	0.1	10	Original	Equal	2	Mobile inactive nitrate reducers	2.272584866339507	0.03106951211197705	23.66	0.9928661351237936	0.42210416321232735	0.42210416321232735	5.383943264251456	0.07360626788309696
4179	4179	48	0.1	10	Original	Equal	2	Mobile inactive sulphate reducers	0.5847032935369475	0.007993737144663856	23.66	0.9928661351237936	0.11648360965246968	0.11648360965246968	5.019618599401385	0.06862542437097607
4180	4180	48	0.1	10	Original	Equal	2	Mobile inactive ammonia oxidizers	0.08565556095692838	0.0011710350306503802	23.66	0.9928661351237936	0.010429526455798907	0.010429526455798907	8.212794830133744	0.11228074789524836
4181	4181	48	0.1	10	Original	Equal	2	Total	73.14517389745053	1.0	23.66	0.9928661351237936	14.52468666628663	14.52468666628663	5.035920951549915	0.06884830103227688
4182	4182	48	0.1	10	Original	Equal	5	Immobile active aerobic degraders	8.395321223543602	0.11421969122470665	23.66	0.9928661351237936	1.6983152005544917	1.6983152005544917	4.943323371776081	0.06725470701046218
4183	4183	48	0.1	10	Original	Equal	5	Immobile active nitrate reducers	8.020096757162744	0.1091147022017986	23.66	0.9928661351237936	1.7112405553748458	1.7112405553748458	4.686714986956319	0.06376350879429521
4184	4184	48	0.1	10	Original	Equal	5	Immobile active sulphate reducers	0.004791788552057426	6.519305149339658e-05	23.66	0.9928661351237936	0.0009594360326333023	0.0009594360326333023	4.994380437125873	0.06794934657026108
4185	4185	48	0.1	10	Original	Equal	5	Immobile active ammonia oxidizers	1.5465438671085991	0.021040977261385492	23.66	0.9928661351237936	0.3446512387166929	0.3446512387166929	4.487272040185166	0.061050055527818385
4186	4186	48	0.1	10	Original	Equal	5	Mobile active aerobic degraders	1.5536988623911734	0.021138322119328267	23.66	0.9928661351237936	0.3087785988902924	0.3087785988902924	5.031756954578304	0.06845786008258498
4187	4187	48	0.1	10	Original	Equal	5	Mobile active nitrate reducers	2.048422051680331	0.027869110426015413	23.66	0.9928661351237936	0.4421467011626732	0.4421467011626732	4.632901356707584	0.06303136572710039
4188	4188	48	0.1	10	Original	Equal	5	Mobile active sulphate reducers	0.016715977284316532	0.00022742355093923917	23.66	0.9928661351237936	0.0033896627298559395	0.0033896627298559395	4.931457379839959	0.06709326828775813
4189	4189	48	0.1	10	Original	Equal	5	Mobile active ammonia oxidizers	0.4693964885160316	0.006386214482169924	23.66	0.9928661351237936	0.10360974299942492	0.10360974299942492	4.530428074883237	0.06163720029886929
4190	4190	48	0.1	10	Original	Equal	5	Immobile inactive aerobic degraders	29.607443369703766	0.4028140138529612	23.66	0.9928661351237936	5.78825384840588	5.78825384840588	5.115090689717735	0.06959162890962334
4191	4191	48	0.1	10	Original	Equal	5	Immobile inactive nitrate reducers	7.674516936141852	0.10441303333178543	23.66	0.9928661351237936	1.4817117263170785	1.4817117263170785	5.179493959474507	0.0704678457201071
4192	4192	48	0.1	10	Original	Equal	5	Immobile inactive sulphate reducers	1.8997669205821333	0.02584663353431673	23.66	0.9928661351237936	0.3882941985969426	0.3882941985969426	4.892596715188451	0.06656456271484518
4193	4193	48	0.1	10	Original	Equal	5	Immobile inactive ammonia oxidizers	0.23542392476954094	0.003202980240788862	23.66	0.9928661351237936	0.021691454610460417	0.021691454610460417	10.853302786619523	0.14766092446581555
4194	4194	48	0.1	10	Original	Equal	5	Mobile inactive aerobic degraders	8.961933218983992	0.12192853826464145	23.66	0.9928661351237936	1.6826270025747634	1.6826270025747634	5.3261555919823	0.07246320074387601
4195	4195	48	0.1	10	Original	Equal	5	Mobile inactive nitrate reducers	2.3830402833164466	0.032421645115033794	23.66	0.9928661351237936	0.42210416321232735	0.42210416321232735	5.645621367912751	0.07680958384370404
4196	4196	48	0.1	10	Original	Equal	5	Mobile inactive sulphate reducers	0.5856146815180922	0.007967381630624274	23.66	0.9928661351237936	0.11648360965246968	0.11648360965246968	5.027442772981375	0.06839916495028836
4197	4197	48	0.1	10	Original	Equal	5	Mobile inactive ammonia oxidizers	0.09879631550969872	0.0013441397120113273	23.66	0.9928661351237936	0.010429526455798907	0.010429526455798907	9.47275180022839	0.12887830695937053
4198	4198	48	0.1	10	Original	Equal	5	Total	73.50152266676437	1.0	23.66	0.9928661351237936	14.52468666628663	14.52468666628663	5.060454958892116	0.06884830103227688
4199	4199	48	0.1	10	Original	Equal	1	Immobile active aerobic degraders	8.415285445660631	0.11526219009397158	23.66	0.9928661351237936	1.6983152005544917	1.6983152005544917	4.955078682045054	0.06786854999374617
4200	4200	48	0.1	10	Original	Equal	1	Immobile active nitrate reducers	8.26830573611028	0.11324904350119795	23.66	0.9928661351237936	1.7112405553748458	1.7112405553748458	4.831761209807884	0.06617949951308327
4201	4201	48	0.1	10	Original	Equal	1	Immobile active sulphate reducers	0.004805427171640806	6.58188083716175e-05	23.66	0.9928661351237936	0.0009594360326333023	0.0009594360326333023	5.008595683499252	0.06860155980484582
4202	4202	48	0.1	10	Original	Equal	1	Immobile active ammonia oxidizers	1.6112650287149886	0.022069119013340386	23.66	0.9928661351237936	0.3446512387166929	0.3446512387166929	4.675059444772418	0.06403319220762019
4203	4203	48	0.1	10	Original	Equal	1	Mobile active aerobic degraders	1.5466865398329888	0.02118460260453137	23.66	0.9928661351237936	0.3087785988902924	0.3087785988902924	5.009047082251057	0.06860774250762813
4204	4204	48	0.1	10	Original	Equal	1	Mobile active nitrate reducers	2.1235728563327356	0.02908607911467071	23.66	0.9928661351237936	0.4421467011626732	0.4421467011626732	4.802869388708698	0.06578377501898279
4205	4205	48	0.1	10	Original	Equal	1	Mobile active sulphate reducers	0.01681094831032752	0.00023025561430053043	23.66	0.9928661351237936	0.0033896627298559395	0.0033896627298559395	4.959475219247546	0.06792876833215683
4206	4206	48	0.1	10	Original	Equal	1	Mobile active ammonia oxidizers	0.4864584801618431	0.006662907654802332	23.66	0.9928661351237936	0.10360974299942492	0.10360974299942492	4.695103627122626	0.06430773266988332
4207	4207	48	0.1	10	Original	Equal	1	Immobile inactive aerobic degraders	29.38050032458064	0.4024178187816609	23.66	0.9928661351237936	5.78825384840588	5.78825384840588	5.075883175488617	0.06952318079354608
4208	4208	48	0.1	10	Original	Equal	1	Immobile inactive nitrate reducers	7.455204432825237	0.10211218574514602	23.66	0.9928661351237936	1.4817117263170785	1.4817117263170785	5.0314810232053615	0.0689150149327323
4209	4209	48	0.1	10	Original	Equal	1	Immobile inactive sulphate reducers	1.9278888326204533	0.026405840959337675	23.66	0.9928661351237936	0.3882941985969426	0.3882941985969426	4.965020954695339	0.06800472696927282
4210	4210	48	0.1	10	Original	Equal	1	Immobile inactive ammonia oxidizers	0.2051841729597094	0.002810359470355407	23.66	0.9928661351237936	0.021691454610460417	0.021691454610460417	9.459216850342624	0.12956067358434084
4211	4211	48	0.1	10	Original	Equal	1	Mobile inactive aerobic degraders	8.692195567080528	0.11905496304981986	23.66	0.9928661351237936	1.6826270025747634	1.6826270025747634	5.165848137335067	0.07075540976558763
4212	4212	48	0.1	10	Original	Equal	1	Mobile inactive nitrate reducers	2.2044263025518998	0.030193509795191663	23.66	0.9928661351237936	0.42210416321232735	0.42210416321232735	5.2224699367464575	0.07153094526576297
4213	4213	48	0.1	10	Original	Equal	1	Mobile inactive sulphate reducers	0.5859102491722837	0.008025075198480142	23.66	0.9928661351237936	0.11648360965246968	0.11648360965246968	5.029980191379322	0.06889445839138275
4214	4214	48	0.1	10	Original	Equal	1	Mobile inactive ammonia oxidizers	0.08543846411943458	0.001170230594821867	23.66	0.9928661351237936	0.010429526455798907	0.010429526455798907	8.191979231418513	0.11220361727652636
4215	4215	48	0.1	10	Original	Equal	1	Total	73.00993880820562	1.0	23.66	0.9928661351237936	14.52468666628663	14.52468666628663	5.026610245415455	0.06884830103227688
4216	4216	49	1.0	2	Original	Equal	0	Immobile active aerobic degraders	1.6556437494759666	0.10752737766989014	15.22	0.6386907259756609	1.6556437494759666	1.6556437494759666	1.0	0.06494596298504675
4217	4217	49	1.0	2	Original	Equal	0	Immobile active nitrate reducers	1.5351530015950945	0.09970199001797836	15.22	0.6386907259756609	1.5351530015950945	1.5351530015950945	1.0	0.0649459629850467
4218	4218	49	1.0	2	Original	Equal	0	Immobile active sulphate reducers	0.0009207641498018027	5.979991439098591e-05	15.22	0.6386907259756609	0.0009207641498018027	0.0009207641498018027	1.0	0.06494596298504673
4219	4219	49	1.0	2	Original	Equal	0	Immobile active ammonia oxidizers	0.28083100766502456	0.018238840228866057	15.22	0.6386907259756609	0.28083100766502456	0.28083100766502456	1.0	0.06494596298504672
4220	4220	49	1.0	2	Original	Equal	0	Mobile active aerobic degraders	0.3214946974758987	0.020879782722158517	15.22	0.6386907259756609	0.3214946974758987	0.3214946974758987	1.0	0.06494596298504673
4221	4221	49	1.0	2	Original	Equal	0	Mobile active nitrate reducers	0.4292070104910993	0.027875262616277496	15.22	0.6386907259756609	0.4292070104910993	0.4292070104910993	1.0	0.06494596298504672
4222	4222	49	1.0	2	Original	Equal	0	Mobile active sulphate reducers	0.0032536077717720195	0.00021130868991336597	15.22	0.6386907259756609	0.0032536077717720195	0.0032536077717720195	1.0	0.06494596298504673
4223	4223	49	1.0	2	Original	Equal	0	Mobile active ammonia oxidizers	0.08938992398869673	0.005805514694606038	15.22	0.6386907259756609	0.08938992398869673	0.08938992398869673	1.0	0.06494596298504672
